Time (s),Speed (m/s),Sigma,Kill Rate,Mode,Row Spacing,Kill Total
300,12,49.5,0.9,5,0,5086.985306
300,12,49.5,0.9,5,0,5106.467315
300,12,49.5,0.9,5,0,5096.550553
300,12,49.5,0.9,5,0,5098.923837
300,12,49.5,0.9,5,0,5096.543512
300,12,49.5,0.9,5,0,5077.814747
300,12,49.5,0.9,5,0,5106.467135
300,12,49.5,0.9,5,0,5104.566728
300,12,49.5,0.9,5,0,5106.468416
300,12,49.5,0.9,5,0,5098.86663
300,12,49.5,0.9,5,0,5106.467135
300,12,49.5,0.9,5,0,5106.467315
300,12,49.5,0.9,5,0,5106.467468
300,12,49.5,0.9,5,0,5084.38774
300,12,49.5,0.9,5,0,5106.467068
300,12,49.5,0.9,5,0,5106.467315
300,12,49.5,0.9,5,0,5084.3916
600,6,4.95,0.5,1,1.98,9763.091436
600,6,4.95,0.5,1,4.95,7059.263918
600,6,4.95,0.5,1,9.9,155.3173594
600,6,4.95,0.5,1,19.8,155.3173594
600,6,4.95,0.5,2,1.98,9763.091436
600,6,4.95,0.5,2,4.95,7059.263918
600,6,4.95,0.5,2,9.9,155.3173594
600,6,4.95,0.5,2,19.8,155.3173594
600,6,4.95,0.5,3,1.98,9763.091436
600,6,4.95,0.5,3,4.95,7059.263918
600,6,4.95,0.5,3,9.9,155.3173594
600,6,4.95,0.5,3,19.8,155.3173594
600,6,4.95,0.5,4,0,9911.232873
600,6,4.95,0.5,4,0,9974.24769
600,6,4.95,0.5,4,0,9917.303029
600,6,4.95,0.5,4,0,9973.830537
600,6,4.95,0.5,4,0,9942.705802
600,6,4.95,0.5,4,0,9932.40972
600,6,4.95,0.5,4,0,9973.032218
600,6,4.95,0.5,4,0,9965.778711
600,6,4.95,0.5,4,0,9912.577949
600,6,4.95,0.5,4,0,9913.878011
600,6,4.95,0.5,4,0,9912.954596
600,6,4.95,0.5,4,0,9973.206154
600,6,4.95,0.5,4,0,9915.931035
600,6,4.95,0.5,4,0,9912.954596
600,6,4.95,0.5,4,0,9915.055782
600,6,4.95,0.5,4,0,9970.181528
600,6,4.95,0.5,4,0,9911.690725
600,6,4.95,0.5,4,0,9966.829459
600,6,4.95,0.5,4,0,9913.406181
600,6,4.95,0.5,4,0,9968.63278
600,6,4.95,0.5,5,0,9999.713686
600,6,4.95,0.5,5,0,9999.915947
600,6,4.95,0.5,5,0,9999.910987
600,6,4.95,0.5,5,0,9999.826999
600,6,4.95,0.5,5,0,9999.720017
600,6,4.95,0.5,5,0,9999.727038
600,6,4.95,0.5,5,0,9999.729658
600,6,4.95,0.5,5,0,9999.911906
600,6,4.95,0.5,5,0,9999.844881
600,6,4.95,0.5,5,0,9999.915142
600,6,4.95,0.5,5,0,9999.702433
600,6,4.95,0.5,5,0,9999.708143
600,6,4.95,0.5,5,0,9999.913387
600,6,4.95,0.5,5,0,9999.716444
600,6,4.95,0.5,5,0,9999.907405
600,6,4.95,0.5,5,0,9999.833857
600,6,4.95,0.5,5,0,9999.887206
600,6,4.95,0.5,5,0,9999.722172
600,6,4.95,0.5,5,0,9999.706183
600,6,4.95,0.5,5,0,9999.745228
600,6,4.95,0.7,1,1.98,9828.018347
600,6,4.95,0.7,1,4.95,7586.931058
600,6,4.95,0.7,1,9.9,217.4443031
600,6,4.95,0.7,1,19.8,217.4443031
600,6,4.95,0.7,2,1.98,9828.018347
600,6,4.95,0.7,2,4.95,7586.931058
600,6,4.95,0.7,2,9.9,217.4443031
600,6,4.95,0.7,2,19.8,217.4443031
600,6,4.95,0.7,3,1.98,9828.018347
600,6,4.95,0.7,3,4.95,7586.931058
600,6,4.95,0.7,3,9.9,217.4443031
600,6,4.95,0.7,3,19.8,217.4443031
600,6,4.95,0.7,4,0,9994.243933
600,6,4.95,0.7,4,0,9977.329412
600,6,4.95,0.7,4,0,9975.414607
600,6,4.95,0.7,4,0,9975.843088
600,6,4.95,0.7,4,0,9975.843085
600,6,4.95,0.7,4,0,9975.271094
600,6,4.95,0.7,4,0,9976.632378
600,6,4.95,0.7,4,0,9974.925041
600,6,4.95,0.7,4,0,9979.136721
600,6,4.95,0.7,4,0,9979.875778
600,6,4.95,0.7,4,0,9975.843088
600,6,4.95,0.7,4,0,9991.163122
600,6,4.95,0.7,4,0,9976.237265
600,6,4.95,0.7,4,0,9975.078347
600,6,4.95,0.7,4,0,9975.723957
600,6,4.95,0.7,4,0,9995.253393
600,6,4.95,0.7,4,0,9995.080361
600,6,4.95,0.7,4,0,9974.925041
600,6,4.95,0.7,4,0,9995.132445
600,6,4.95,0.7,4,0,9995.20929
600,6,4.95,0.7,5,0,9999.983292
600,6,4.95,0.7,5,0,9999.982441
600,6,4.95,0.7,5,0,9999.984779
600,6,4.95,0.7,5,0,9999.99507
600,6,4.95,0.7,5,0,9999.99612
600,6,4.95,0.7,5,0,9999.984157
600,6,4.95,0.7,5,0,9999.996365
600,6,4.95,0.7,5,0,9999.996194
600,6,4.95,0.7,5,0,9999.994635
600,6,4.95,0.7,5,0,9999.986627
600,6,4.95,0.7,5,0,9999.98258
600,6,4.95,0.7,5,0,9999.98218
600,6,4.95,0.7,5,0,9999.984494
600,6,4.95,0.7,5,0,9999.995886
600,6,4.95,0.7,5,0,9999.996283
600,6,4.95,0.7,5,0,9999.995634
600,6,4.95,0.7,5,0,9999.98307
600,6,4.95,0.7,5,0,9999.993264
600,6,4.95,0.7,5,0,9999.984068
600,6,4.95,0.7,5,0,9999.992581
600,6,4.95,0.9,1,1.98,9859.542134
600,6,4.95,0.9,1,4.95,7900.638286
600,6,4.95,0.9,1,9.9,279.5712468
600,6,4.95,0.9,1,19.8,279.5712468
600,6,4.95,0.9,2,1.98,9859.542134
600,6,4.95,0.9,2,4.95,7900.638286
600,6,4.95,0.9,2,9.9,279.5712468
600,6,4.95,0.9,2,19.8,279.5712468
600,6,4.95,0.9,3,1.98,9859.542134
600,6,4.95,0.9,3,4.95,7900.638286
600,6,4.95,0.9,3,9.9,279.5712468
600,6,4.95,0.9,3,19.8,279.5712468
600,6,4.95,0.9,4,0,9993.212653
600,6,4.95,0.9,4,0,9992.901546
600,6,4.95,0.9,4,0,9992.980043
600,6,4.95,0.9,4,0,9997.620573
600,6,4.95,0.9,4,0,9998.931957
600,6,4.95,0.9,4,0,9993.293133
600,6,4.95,0.9,4,0,9998.876742
600,6,4.95,0.9,4,0,9994.856238
600,6,4.95,0.9,4,0,9992.586457
600,6,4.95,0.9,4,0,9998.899305
600,6,4.95,0.9,4,0,9992.266838
600,6,4.95,0.9,4,0,9993.659053
600,6,4.95,0.9,4,0,9998.77905
600,6,4.95,0.9,4,0,9993.09624
600,6,4.95,0.9,4,0,9993.293441
600,6,4.95,0.9,4,0,9998.951211
600,6,4.95,0.9,4,0,9998.875069
600,6,4.95,0.9,4,0,9993.224333
600,6,4.95,0.9,4,0,9998.955054
600,6,4.95,0.9,4,0,9993.09624
600,6,4.95,0.9,5,0,9999.998775
600,6,4.95,0.9,5,0,9999.999803
600,6,4.95,0.9,5,0,9999.998723
600,6,4.95,0.9,5,0,9999.998763
600,6,4.95,0.9,5,0,9999.999772
600,6,4.95,0.9,5,0,9999.999798
600,6,4.95,0.9,5,0,9999.998779
600,6,4.95,0.9,5,0,9999.998849
600,6,4.95,0.9,5,0,9999.999323
600,6,4.95,0.9,5,0,9999.998814
600,6,4.95,0.9,5,0,9999.998723
600,6,4.95,0.9,5,0,9999.998774
600,6,4.95,0.9,5,0,9999.999492
600,6,4.95,0.9,5,0,9999.998749
600,6,4.95,0.9,5,0,9999.999799
600,6,4.95,0.9,5,0,9999.999805
600,6,4.95,0.9,5,0,9999.998795
600,6,4.95,0.9,5,0,9999.998749
600,6,4.95,0.9,5,0,9999.999784
600,6,4.95,0.9,5,0,9999.999741
600,6,9.9,0.5,1,1.98,5576.924272
600,6,9.9,0.5,1,4.95,3454.364227
600,6,9.9,0.5,1,9.9,45.81989886
600,6,9.9,0.5,1,19.8,45.81989886
600,6,9.9,0.5,2,1.98,5576.924272
600,6,9.9,0.5,2,4.95,3454.364227
600,6,9.9,0.5,2,9.9,45.81989886
600,6,9.9,0.5,2,19.8,45.81989886
600,6,9.9,0.5,3,1.98,5576.924272
600,6,9.9,0.5,3,4.95,3454.364227
600,6,9.9,0.5,3,9.9,45.81989886
600,6,9.9,0.5,3,19.8,45.81989886
600,6,9.9,0.5,4,0,7933.62828
600,6,9.9,0.5,4,0,7943.502452
600,6,9.9,0.5,4,0,7936.408469
600,6,9.9,0.5,4,0,7937.52874
600,6,9.9,0.5,4,0,7948.643307
600,6,9.9,0.5,4,0,7937.529555
600,6,9.9,0.5,4,0,7937.528743
600,6,9.9,0.5,4,0,7945.33794
600,6,9.9,0.5,4,0,7945.33718
600,6,9.9,0.5,4,0,7942.594915
600,6,9.9,0.5,4,0,7938.016426
600,6,9.9,0.5,4,0,7936.561672
600,6,9.9,0.5,4,0,7945.337186
600,6,9.9,0.5,4,0,7933.628895
600,6,9.9,0.5,4,0,7945.337294
600,6,9.9,0.5,4,0,7938.016434
600,6,9.9,0.5,4,0,7946.486244
600,6,9.9,0.5,4,0,7938.716633
600,6,9.9,0.5,4,0,7949.88215
600,6,9.9,0.5,4,0,7949.879361
600,6,9.9,0.5,5,0,9514.545318
600,6,9.9,0.5,5,0,9514.545317
600,6,9.9,0.5,5,0,9517.312471
600,6,9.9,0.5,5,0,9514.545313
600,6,9.9,0.5,5,0,9515.557768
600,6,9.9,0.5,5,0,9514.545314
600,6,9.9,0.5,5,0,9514.545357
600,6,9.9,0.5,5,0,9514.545318
600,6,9.9,0.5,5,0,9514.545318
600,6,9.9,0.5,5,0,9517.303847
600,6,9.9,0.5,5,0,9514.545313
600,6,9.9,0.5,5,0,9517.312506
600,6,9.9,0.5,5,0,9515.245117
600,6,9.9,0.5,5,0,9514.545318
600,6,9.9,0.5,5,0,9517.303847
600,6,9.9,0.5,5,0,9514.545317
600,6,9.9,0.5,5,0,9514.545318
600,6,9.9,0.5,5,0,9514.545317
600,6,9.9,0.5,5,0,9517.312444
600,6,9.9,0.5,5,0,9515.245102
600,6,9.9,0.7,1,1.98,5835.26465
600,6,9.9,0.7,1,4.95,3862.637922
600,6,9.9,0.7,1,9.9,64.14785841
600,6,9.9,0.7,1,19.8,64.14785841
600,6,9.9,0.7,2,1.98,5835.26465
600,6,9.9,0.7,2,4.95,3862.637922
600,6,9.9,0.7,2,9.9,64.14785841
600,6,9.9,0.7,2,19.8,64.1478584
600,6,9.9,0.7,3,1.98,5835.26465
600,6,9.9,0.7,3,4.95,3862.637922
600,6,9.9,0.7,3,9.9,64.14785841
600,6,9.9,0.7,3,19.8,64.1478584
600,6,9.9,0.7,4,0,8694.391241
600,6,9.9,0.7,4,0,8692.348745
600,6,9.9,0.7,4,0,8694.64985
600,6,9.9,0.7,4,0,8688.214692
600,6,9.9,0.7,4,0,8688.633863
600,6,9.9,0.7,4,0,8697.365238
600,6,9.9,0.7,4,0,8694.276493
600,6,9.9,0.7,4,0,8694.391242
600,6,9.9,0.7,4,0,8693.544601
600,6,9.9,0.7,4,0,8694.287964
600,6,9.9,0.7,4,0,8680.650943
600,6,9.9,0.7,4,0,8680.655278
600,6,9.9,0.7,4,0,8680.650936
600,6,9.9,0.7,4,0,8694.392174
600,6,9.9,0.7,4,0,8699.173485
600,6,9.9,0.7,4,0,8680.656641
600,6,9.9,0.7,4,0,8690.341406
600,6,9.9,0.7,4,0,8692.161799
600,6,9.9,0.7,4,0,8680.65664
600,6,9.9,0.7,4,0,8694.391248
600,6,9.9,0.7,5,0,9789.798797
600,6,9.9,0.7,5,0,9789.48545
600,6,9.9,0.7,5,0,9789.798799
600,6,9.9,0.7,5,0,9789.798757
600,6,9.9,0.7,5,0,9789.798804
600,6,9.9,0.7,5,0,9789.798806
600,6,9.9,0.7,5,0,9790.626423
600,6,9.9,0.7,5,0,9789.486305
600,6,9.9,0.7,5,0,9790.626423
600,6,9.9,0.7,5,0,9788.870375
600,6,9.9,0.7,5,0,9789.798797
600,6,9.9,0.7,5,0,9790.627079
600,6,9.9,0.7,5,0,9789.798797
600,6,9.9,0.7,5,0,9789.798806
600,6,9.9,0.7,5,0,9789.798806
600,6,9.9,0.7,5,0,9789.798757
600,6,9.9,0.7,5,0,9789.798806
600,6,9.9,0.7,5,0,9789.487357
600,6,9.9,0.7,5,0,9789.798806
600,6,9.9,0.7,5,0,9789.798757
600,6,9.9,0.9,1,1.98,5990.165826
600,6,9.9,0.9,1,4.95,4131.823825
600,6,9.9,0.9,1,9.9,82.47581795
600,6,9.9,0.9,1,19.8,82.47581795
600,6,9.9,0.9,2,1.98,5990.165826
600,6,9.9,0.9,2,4.95,4131.823825
600,6,9.9,0.9,2,9.9,82.47581795
600,6,9.9,0.9,2,19.8,82.47581795
600,6,9.9,0.9,3,1.98,5990.165826
600,6,9.9,0.9,3,4.95,4131.823825
600,6,9.9,0.9,3,9.9,82.47581795
600,6,9.9,0.9,3,19.8,82.47581795
600,6,9.9,0.9,4,0,9136.94313
600,6,9.9,0.9,4,0,9139.062534
600,6,9.9,0.9,4,0,9144.21835
600,6,9.9,0.9,4,0,9137.272012
600,6,9.9,0.9,4,0,9131.894198
600,6,9.9,0.9,4,0,9146.886791
600,6,9.9,0.9,4,0,9134.387912
600,6,9.9,0.9,4,0,9143.18333
600,6,9.9,0.9,4,0,9139.044669
600,6,9.9,0.9,4,0,9144.218375
600,6,9.9,0.9,4,0,9139.044693
600,6,9.9,0.9,4,0,9138.977656
600,6,9.9,0.9,4,0,9139.043224
600,6,9.9,0.9,4,0,9138.851859
600,6,9.9,0.9,4,0,9134.388796
600,6,9.9,0.9,4,0,9132.459116
600,6,9.9,0.9,4,0,9139.044574
600,6,9.9,0.9,4,0,9134.857307
600,6,9.9,0.9,4,0,9134.842832
600,6,9.9,0.9,4,0,9138.977668
600,6,9.9,0.9,5,0,9901.315297
600,6,9.9,0.9,5,0,9901.239762
600,6,9.9,0.9,5,0,9901.028245
600,6,9.9,0.9,5,0,9900.918785
600,6,9.9,0.9,5,0,9901.028244
600,6,9.9,0.9,5,0,9901.239762
600,6,9.9,0.9,5,0,9901.239762
600,6,9.9,0.9,5,0,9901.028196
600,6,9.9,0.9,5,0,9901.239738
600,6,9.9,0.9,5,0,9901.239762
600,6,9.9,0.9,5,0,9901.239762
600,6,9.9,0.9,5,0,9899.689146
600,6,9.9,0.9,5,0,9900.918783
600,6,9.9,0.9,5,0,9901.028244
600,6,9.9,0.9,5,0,9900.547127
600,6,9.9,0.9,5,0,9901.239738
600,6,9.9,0.9,5,0,9901.239762
600,6,9.9,0.9,5,0,9901.028196
600,6,9.9,0.9,5,0,9901.239762
600,6,9.9,0.9,5,0,9901.239762
600,6,19.8,0.5,1,1.98,1764.04783
600,6,19.8,0.5,1,4.95,1081.889401
600,6,19.8,0.5,1,9.9,12.29360593
600,6,19.8,0.5,1,19.8,12.29360593
600,6,19.8,0.5,2,1.98,1764.04783
600,6,19.8,0.5,2,4.95,1081.889401
600,6,19.8,0.5,2,9.9,12.29360593
600,6,19.8,0.5,2,19.8,12.29360593
600,6,19.8,0.5,3,1.98,1764.04783
600,6,19.8,0.5,3,4.95,1081.889401
600,6,19.8,0.5,3,9.9,12.29360593
600,6,19.8,0.5,3,19.8,12.29360593
600,6,19.8,0.5,4,0,3791.651055
600,6,19.8,0.5,4,0,3791.650732
600,6,19.8,0.5,4,0,3782.13524
600,6,19.8,0.5,4,0,3786.006274
600,6,19.8,0.5,4,0,3785.531961
600,6,19.8,0.5,4,0,3783.305911
600,6,19.8,0.5,4,0,3779.53403
600,6,19.8,0.5,4,0,3782.734128
600,6,19.8,0.5,4,0,3775.231197
600,6,19.8,0.5,4,0,3779.204808
600,6,19.8,0.5,4,0,3782.734147
600,6,19.8,0.5,4,0,3782.981478
600,6,19.8,0.5,4,0,3779.555608
600,6,19.8,0.5,4,0,3773.977978
600,6,19.8,0.5,4,0,3782.234318
600,6,19.8,0.5,4,0,3780.79026
600,6,19.8,0.5,4,0,3780.011563
600,6,19.8,0.5,4,0,3782.136396
600,6,19.8,0.5,4,0,3782.657476
600,6,19.8,0.5,4,0,3783.305936
600,6,19.8,0.5,5,0,5835.997296
600,6,19.8,0.5,5,0,5818.124489
600,6,19.8,0.5,5,0,5829.370525
600,6,19.8,0.5,5,0,5835.997308
600,6,19.8,0.5,5,0,5831.850744
600,6,19.8,0.5,5,0,5818.12528
600,6,19.8,0.5,5,0,5818.125318
600,6,19.8,0.5,5,0,5822.76369
600,6,19.8,0.5,5,0,5835.997308
600,6,19.8,0.5,5,0,5835.9973
600,6,19.8,0.5,5,0,5835.997303
600,6,19.8,0.5,5,0,5835.997296
600,6,19.8,0.5,5,0,5835.997303
600,6,19.8,0.5,5,0,5829.370531
600,6,19.8,0.5,5,0,5829.312678
600,6,19.8,0.5,5,0,5835.997113
600,6,19.8,0.5,5,0,5835.997304
600,6,19.8,0.5,5,0,5818.124401
600,6,19.8,0.5,5,0,5818.124424
600,6,19.8,0.5,5,0,5835.997258
600,6,19.8,0.7,1,1.98,1873.214403
600,6,19.8,0.7,1,4.95,1229.365666
600,6,19.8,0.7,1,9.9,17.2110483
600,6,19.8,0.7,1,19.8,17.2110483
600,6,19.8,0.7,2,1.98,1873.214403
600,6,19.8,0.7,2,4.95,1229.365666
600,6,19.8,0.7,2,9.9,17.2110483
600,6,19.8,0.7,2,19.8,17.2110483
600,6,19.8,0.7,3,1.98,1873.214403
600,6,19.8,0.7,3,4.95,1229.365666
600,6,19.8,0.7,3,9.9,17.2110483
600,6,19.8,0.7,3,19.8,17.2110483
600,6,19.8,0.7,4,0,4644.132451
600,6,19.8,0.7,4,0,4641.48909
600,6,19.8,0.7,4,0,4641.489681
600,6,19.8,0.7,4,0,4641.488756
600,6,19.8,0.7,4,0,4644.132303
600,6,19.8,0.7,4,0,4644.131635
600,6,19.8,0.7,4,0,4643.709419
600,6,19.8,0.7,4,0,4653.441468
600,6,19.8,0.7,4,0,4646.760327
600,6,19.8,0.7,4,0,4641.072308
600,6,19.8,0.7,4,0,4645.197124
600,6,19.8,0.7,4,0,4645.508842
600,6,19.8,0.7,4,0,4644.131927
600,6,19.8,0.7,4,0,4646.304585
600,6,19.8,0.7,4,0,4645.514302
600,6,19.8,0.7,4,0,4649.413222
600,6,19.8,0.7,4,0,4646.758489
600,6,19.8,0.7,4,0,4642.053784
600,6,19.8,0.7,4,0,4654.344883
600,6,19.8,0.7,4,0,4646.761499
600,6,19.8,0.7,5,0,6796.131304
600,6,19.8,0.7,5,0,6797.351161
600,6,19.8,0.7,5,0,6797.351282
600,6,19.8,0.7,5,0,6797.351342
600,6,19.8,0.7,5,0,6793.482936
600,6,19.8,0.7,5,0,6797.351211
600,6,19.8,0.7,5,0,6797.351003
600,6,19.8,0.7,5,0,6797.351295
600,6,19.8,0.7,5,0,6790.000409
600,6,19.8,0.7,5,0,6797.351052
600,6,19.8,0.7,5,0,6797.351115
600,6,19.8,0.7,5,0,6781.089829
600,6,19.8,0.7,5,0,6796.131286
600,6,19.8,0.7,5,0,6783.208255
600,6,19.8,0.7,5,0,6786.676077
600,6,19.8,0.7,5,0,6781.613746
600,6,19.8,0.7,5,0,6786.858332
600,6,19.8,0.7,5,0,6785.565064
600,6,19.8,0.7,5,0,6791.822198
600,6,19.8,0.7,5,0,6796.319111
600,6,19.8,0.9,1,1.98,1941.000316
600,6,19.8,0.9,1,4.95,1329.918804
600,6,19.8,0.9,1,9.9,22.12849067
600,6,19.8,0.9,1,19.8,22.12849067
600,6,19.8,0.9,2,1.98,1941.000316
600,6,19.8,0.9,2,4.95,1329.918804
600,6,19.8,0.9,2,9.9,22.12849067
600,6,19.8,0.9,2,19.8,22.12849067
600,6,19.8,0.9,3,1.98,1941.000316
600,6,19.8,0.9,3,4.95,1329.918804
600,6,19.8,0.9,3,9.9,22.12849067
600,6,19.8,0.9,3,19.8,22.12849067
600,6,19.8,0.9,4,0,5353.981887
600,6,19.8,0.9,4,0,5343.225658
600,6,19.8,0.9,4,0,5343.858996
600,6,19.8,0.9,4,0,5365.33679
600,6,19.8,0.9,4,0,5348.04322
600,6,19.8,0.9,4,0,5361.590917
600,6,19.8,0.9,4,0,5359.328639
600,6,19.8,0.9,4,0,5343.232269
600,6,19.8,0.9,4,0,5361.011136
600,6,19.8,0.9,4,0,5361.247974
600,6,19.8,0.9,4,0,5357.377636
600,6,19.8,0.9,4,0,5360.161109
600,6,19.8,0.9,4,0,5329.923254
600,6,19.8,0.9,4,0,5361.248352
600,6,19.8,0.9,4,0,5341.838736
600,6,19.8,0.9,4,0,5361.59096
600,6,19.8,0.9,4,0,5341.450114
600,6,19.8,0.9,4,0,5341.593314
600,6,19.8,0.9,4,0,5349.208718
600,6,19.8,0.9,4,0,5361.24435
600,6,19.8,0.9,5,0,7482.635725
600,6,19.8,0.9,5,0,7481.564487
600,6,19.8,0.9,5,0,7482.635752
600,6,19.8,0.9,5,0,7498.011479
600,6,19.8,0.9,5,0,7482.635794
600,6,19.8,0.9,5,0,7478.417536
600,6,19.8,0.9,5,0,7481.564508
600,6,19.8,0.9,5,0,7463.774528
600,6,19.8,0.9,5,0,7481.564516
600,6,19.8,0.9,5,0,7482.635725
600,6,19.8,0.9,5,0,7482.635825
600,6,19.8,0.9,5,0,7498.010373
600,6,19.8,0.9,5,0,7482.635752
600,6,19.8,0.9,5,0,7486.041663
600,6,19.8,0.9,5,0,7475.799168
600,6,19.8,0.9,5,0,7476.794393
600,6,19.8,0.9,5,0,7487.90359
600,6,19.8,0.9,5,0,7477.571794
600,6,19.8,0.9,5,0,7481.564487
600,6,19.8,0.9,5,0,7458.593555
600,6,49.5,0.5,1,1.98,622.0962918
600,6,49.5,0.5,1,4.95,382.4703863
600,6,49.5,0.5,1,9.9,4.17054384
600,6,49.5,0.5,1,19.8,4.17054384
600,6,49.5,0.5,2,1.98,622.0962918
600,6,49.5,0.5,2,4.95,382.4703863
600,6,49.5,0.5,2,9.9,4.17054384
600,6,49.5,0.5,2,19.8,4.17054384
600,6,49.5,0.5,3,1.98,622.0962918
600,6,49.5,0.5,3,4.95,382.4703863
600,6,49.5,0.5,3,9.9,4.17054384
600,6,49.5,0.5,3,19.8,4.17054384
600,6,49.5,0.5,4,0,1891.28454
600,6,49.5,0.5,4,0,1883.160168
600,6,49.5,0.5,4,0,1887.256975
600,6,49.5,0.5,4,0,1889.750571
600,6,49.5,0.5,4,0,1883.163398
600,6,49.5,0.5,4,0,1891.284543
600,6,49.5,0.5,4,0,1882.092179
600,6,49.5,0.5,4,0,1884.942768
600,6,49.5,0.5,4,0,1883.163418
600,6,49.5,0.5,4,0,1882.092191
600,6,49.5,0.5,4,0,1891.284533
600,6,49.5,0.5,4,0,1882.091892
600,6,49.5,0.5,4,0,1882.092191
600,6,49.5,0.5,4,0,1886.632588
600,6,49.5,0.5,4,0,1882.092191
600,6,49.5,0.5,4,0,1886.632588
600,6,49.5,0.5,4,0,1889.603968
600,6,49.5,0.5,4,0,1882.091315
600,6,49.5,0.5,4,0,1891.284543
600,6,49.5,0.5,4,0,1882.092197
600,6,49.5,0.5,5,0,3318.380542
600,6,49.5,0.5,5,0,3318.380542
600,6,49.5,0.5,5,0,3324.198528
600,6,49.5,0.5,5,0,3322.057589
600,6,49.5,0.5,5,0,3324.198509
600,6,49.5,0.5,5,0,3320.282434
600,6,49.5,0.5,5,0,3318.380521
600,6,49.5,0.5,5,0,3324.198893
600,6,49.5,0.5,5,0,3318.381322
600,6,49.5,0.5,5,0,3318.380535
600,6,49.5,0.5,5,0,3309.888189
600,6,49.5,0.5,5,0,3324.198647
600,6,49.5,0.5,5,0,3318.380521
600,6,49.5,0.5,5,0,3328.487252
600,6,49.5,0.5,5,0,3325.276291
600,6,49.5,0.5,5,0,3318.380972
600,6,49.5,0.5,5,0,3309.888488
600,6,49.5,0.5,5,0,3318.380542
600,6,49.5,0.5,5,0,3318.380542
600,6,49.5,0.5,5,0,3324.198528
600,6,49.5,0.7,1,1.98,663.0834057
600,6,49.5,0.7,1,4.95,436.4786842
600,6,49.5,0.7,1,9.9,5.838761376
600,6,49.5,0.7,1,19.8,5.838761376
600,6,49.5,0.7,2,1.98,663.0834057
600,6,49.5,0.7,2,4.95,436.4786842
600,6,49.5,0.7,2,9.9,5.838761376
600,6,49.5,0.7,2,19.8,5.838761376
600,6,49.5,0.7,3,1.98,663.0834057
600,6,49.5,0.7,3,4.95,436.4786842
600,6,49.5,0.7,3,9.9,5.838761376
600,6,49.5,0.7,3,19.8,5.838761376
600,6,49.5,0.7,4,0,2513.743529
600,6,49.5,0.7,4,0,2513.53445
600,6,49.5,0.7,4,0,2512.077663
600,6,49.5,0.7,4,0,2511.501184
600,6,49.5,0.7,4,0,2513.36214
600,6,49.5,0.7,4,0,2507.581318
600,6,49.5,0.7,4,0,2501.400889
600,6,49.5,0.7,4,0,2513.362306
600,6,49.5,0.7,4,0,2501.400889
600,6,49.5,0.7,4,0,2513.362313
600,6,49.5,0.7,4,0,2514.128413
600,6,49.5,0.7,4,0,2509.370997
600,6,49.5,0.7,4,0,2513.53445
600,6,49.5,0.7,4,0,2511.771134
600,6,49.5,0.7,4,0,2500.435279
600,6,49.5,0.7,4,0,2504.545059
600,6,49.5,0.7,4,0,2509.373095
600,6,49.5,0.7,4,0,2506.54579
600,6,49.5,0.7,4,0,2513.362642
600,6,49.5,0.7,4,0,2513.534377
600,6,49.5,0.7,5,0,4271.117817
600,6,49.5,0.7,5,0,4271.121641
600,6,49.5,0.7,5,0,4271.121507
600,6,49.5,0.7,5,0,4271.11855
600,6,49.5,0.7,5,0,4271.120908
600,6,49.5,0.7,5,0,4271.120809
600,6,49.5,0.7,5,0,4271.121507
600,6,49.5,0.7,5,0,4271.119657
600,6,49.5,0.7,5,0,4271.120873
600,6,49.5,0.7,5,0,4271.121543
600,6,49.5,0.7,5,0,4271.120355
600,6,49.5,0.7,5,0,4274.008691
600,6,49.5,0.7,5,0,4271.121507
600,6,49.5,0.7,5,0,4271.121606
600,6,49.5,0.7,5,0,4281.197818
600,6,49.5,0.7,5,0,4271.121507
600,6,49.5,0.7,5,0,4271.120256
600,6,49.5,0.7,5,0,4271.117357
600,6,49.5,0.7,5,0,4271.121507
600,6,49.5,0.7,5,0,4271.121641
600,6,49.5,0.9,1,1.98,688.7313092
600,6,49.5,0.9,1,4.95,473.6104111
600,6,49.5,0.9,1,9.9,7.506978912
600,6,49.5,0.9,1,19.8,7.506978912
600,6,49.5,0.9,2,1.98,688.7313092
600,6,49.5,0.9,2,4.95,473.6104111
600,6,49.5,0.9,2,9.9,7.506978912
600,6,49.5,0.9,2,19.8,7.506978912
600,6,49.5,0.9,3,1.98,688.7313092
600,6,49.5,0.9,3,4.95,473.6104111
600,6,49.5,0.9,3,9.9,7.506978912
600,6,49.5,0.9,3,19.8,7.506978912
600,6,49.5,0.9,4,0,3075.65931
600,6,49.5,0.9,4,0,3096.19774
600,6,49.5,0.9,4,0,3087.713049
600,6,49.5,0.9,4,0,3095.00986
600,6,49.5,0.9,4,0,3096.203226
600,6,49.5,0.9,4,0,3085.299673
600,6,49.5,0.9,4,0,3096.197805
600,6,49.5,0.9,4,0,3075.89286
600,6,49.5,0.9,4,0,3085.869323
600,6,49.5,0.9,4,0,3096.194514
600,6,49.5,0.9,4,0,3096.194693
600,6,49.5,0.9,4,0,3096.194578
600,6,49.5,0.9,4,0,3096.194514
600,6,49.5,0.9,4,0,3085.298747
600,6,49.5,0.9,4,0,3085.176696
600,6,49.5,0.9,4,0,3096.19774
600,6,49.5,0.9,4,0,3082.444602
600,6,49.5,0.9,4,0,3082.445988
600,6,49.5,0.9,4,0,3096.194578
600,6,49.5,0.9,4,0,3087.69769
