Time (s),Speed (m/s),Sticking C,k,killRate,Mode,Row spacing (m,Kill Total
300,12,0.75,0.4,0.9,6,0,3725.164496
300,12,0.75,0.4,0.9,6,0,3725.164496
300,12,0.75,0.4,0.9,6,0,3725.164496
300,12,0.75,0.4,0.9,6,0,3725.164496
300,12,0.75,0.4,0.9,6,0,3725.164496
300,12,0.75,0.4,0.9,6,0,3725.164496
300,12,0.75,0.4,0.9,6,0,3725.164496
300,12,0.75,0.6,0.5,6,0,3539.138331
300,12,0.75,0.6,0.5,6,0,3539.138331
300,12,0.75,0.6,0.5,6,0,3539.138331
300,12,0.75,0.6,0.5,6,0,3539.138331
300,12,0.75,0.6,0.5,6,0,3539.138331
300,12,0.75,0.6,0.5,6,0,3539.138331
300,12,0.75,0.6,0.5,6,0,3539.138331
300,12,0.75,0.6,0.5,6,0,3539.138331
300,12,0.75,0.6,0.5,6,0,3539.138331
300,12,0.75,0.6,0.5,6,0,3539.138331
300,12,0.75,0.6,0.5,6,0,3539.138331
300,12,0.75,0.6,0.5,6,0,3539.138331
300,12,0.75,0.6,0.5,6,0,3539.138331
300,12,0.75,0.6,0.5,6,0,3539.138331
300,12,0.75,0.6,0.5,6,0,3539.138331
300,12,0.75,0.6,0.5,6,0,3539.138331
300,12,0.75,0.6,0.5,6,0,3539.138331
300,12,0.75,0.6,0.5,6,0,3539.138331
300,12,0.75,0.6,0.5,6,0,3539.138331
300,12,0.75,0.6,0.5,6,0,3539.138331
300,12,0.75,0.6,0.7,6,0,3932.932572
300,12,0.75,0.6,0.7,6,0,3932.932572
300,12,0.75,0.6,0.7,6,0,3932.932572
300,12,0.75,0.6,0.7,6,0,3932.932572
300,12,0.75,0.6,0.7,6,0,3932.932572
300,12,0.75,0.6,0.7,6,0,3932.932572
300,12,0.75,0.6,0.7,6,0,3932.932572
300,12,0.75,0.6,0.7,6,0,3932.932572
300,12,0.75,0.6,0.7,6,0,3932.932572
300,12,0.75,0.6,0.7,6,0,3932.932572
300,12,0.75,0.6,0.7,6,0,3932.932572
300,12,0.75,0.6,0.7,6,0,3932.932572
300,12,0.75,0.6,0.7,6,0,3932.932572
300,12,0.75,0.6,0.7,6,0,3932.932572
300,12,0.75,0.6,0.7,6,0,3932.932572
300,12,0.75,0.6,0.7,6,0,3932.932572
300,12,0.75,0.6,0.7,6,0,3932.932572
300,12,0.75,0.6,0.7,6,0,3932.932572
300,12,0.75,0.6,0.7,6,0,3932.932572
300,12,0.75,0.6,0.7,6,0,3932.932572
300,12,0.75,0.6,0.9,6,0,4176.800192
300,12,0.75,0.6,0.9,6,0,4176.800192
300,12,0.75,0.6,0.9,6,0,4176.800192
300,12,0.75,0.6,0.9,6,0,4176.800192
300,12,0.75,0.6,0.9,6,0,4176.800192
300,12,0.75,0.6,0.9,6,0,4176.800192
300,12,0.75,0.6,0.9,6,0,4176.800192
300,12,0.75,0.6,0.9,6,0,4176.800192
300,12,0.75,0.6,0.9,6,0,4176.800192
300,12,0.75,0.6,0.9,6,0,4176.800192
300,12,0.75,0.6,0.9,6,0,4176.800192
300,12,0.75,0.6,0.9,6,0,4176.800192
300,12,0.75,0.6,0.9,6,0,4176.800192
300,12,0.75,0.6,0.9,6,0,4176.800192
300,12,0.75,0.6,0.9,6,0,4176.800192
300,12,0.75,0.6,0.9,6,0,4176.800192
300,12,0.75,0.6,0.9,6,0,4176.800192
300,12,0.75,0.6,0.9,6,0,4176.800192
300,12,0.75,0.6,0.9,6,0,4176.800192
300,12,0.75,0.6,0.9,6,0,4176.800192
600,6,0.25,0.2,0.5,6,0,2379.50019
600,6,0.25,0.2,0.5,6,0,2379.50019
600,6,0.25,0.2,0.5,6,0,2379.50019
600,6,0.25,0.2,0.5,6,0,2379.50019
600,6,0.25,0.2,0.5,6,0,2379.50019
600,6,0.25,0.2,0.5,6,0,2379.50019
600,6,0.25,0.2,0.5,6,0,2379.50019
600,6,0.25,0.2,0.5,6,0,2379.50019
600,6,0.25,0.2,0.5,6,0,2379.50019
600,6,0.25,0.2,0.5,6,0,2379.50019
600,6,0.25,0.2,0.5,6,0,2379.50019
600,6,0.25,0.2,0.5,6,0,2379.50019
600,6,0.25,0.2,0.5,6,0,2379.50019
600,6,0.25,0.2,0.5,6,0,2379.50019
600,6,0.25,0.2,0.5,6,0,2379.50019
600,6,0.25,0.2,0.5,6,0,2379.50019
600,6,0.25,0.2,0.5,6,0,2379.50019
600,6,0.25,0.2,0.5,6,0,2379.50019
600,6,0.25,0.2,0.5,6,0,2379.50019
600,6,0.25,0.2,0.5,6,0,2379.50019
600,6,0.25,0.2,0.7,6,0,3978.98058
600,6,0.25,0.2,0.7,6,0,3978.98058
600,6,0.25,0.2,0.7,6,0,4062.548241
600,6,0.25,0.2,0.7,6,0,3975.760683
600,6,0.25,0.2,0.7,6,0,4062.548241
600,6,0.25,0.2,0.7,6,0,3954.130281
600,6,0.25,0.2,0.7,6,0,3978.98058
600,6,0.25,0.2,0.7,6,0,4061.777474
600,6,0.25,0.2,0.7,6,0,3954.130281
600,6,0.25,0.2,0.7,6,0,3954.130281
600,6,0.25,0.2,0.7,6,0,3954.130281
600,6,0.25,0.2,0.7,6,0,3954.130281
600,6,0.25,0.2,0.7,6,0,3978.98058
600,6,0.25,0.2,0.7,6,0,4061.777474
600,6,0.25,0.2,0.7,6,0,4061.777474
600,6,0.25,0.2,0.7,6,0,3975.760683
600,6,0.25,0.2,0.7,6,0,4061.777474
600,6,0.25,0.2,0.7,6,0,4061.777474
600,6,0.25,0.2,0.7,6,0,3954.130281
600,6,0.25,0.2,0.7,6,0,4061.777474
600,6,0.25,0.2,0.9,6,0,5033.00778
600,6,0.25,0.2,0.9,6,0,5020.56187
600,6,0.25,0.2,0.9,6,0,5020.56187
600,6,0.25,0.2,0.9,6,0,5020.56187
600,6,0.25,0.2,0.9,6,0,5033.00778
600,6,0.25,0.2,0.9,6,0,5020.56187
600,6,0.25,0.2,0.9,6,0,5033.00778
600,6,0.25,0.2,0.9,6,0,5033.00778
600,6,0.25,0.2,0.9,6,0,5033.00778
600,6,0.25,0.2,0.9,6,0,5020.56187
600,6,0.25,0.2,0.9,6,0,5020.56187
600,6,0.25,0.2,0.9,6,0,5042.674876
600,6,0.25,0.2,0.9,6,0,5020.56187
600,6,0.25,0.2,0.9,6,0,5020.56187
600,6,0.25,0.2,0.9,6,0,5033.00778
600,6,0.25,0.2,0.9,6,0,5033.00778
600,6,0.25,0.2,0.9,6,0,5033.00778
600,6,0.25,0.2,0.9,6,0,5088.900007
600,6,0.25,0.2,0.9,6,0,5076.803426
600,6,0.25,0.2,0.9,6,0,4987.962369
600,6,0.25,0.4,0.5,6,0,2722.294938
600,6,0.25,0.4,0.5,6,0,2722.294938
600,6,0.25,0.4,0.5,6,0,2722.294938
600,6,0.25,0.4,0.5,6,0,2722.294938
600,6,0.25,0.4,0.5,6,0,2722.294938
600,6,0.25,0.4,0.5,6,0,2722.294938
600,6,0.25,0.4,0.5,6,0,2722.294938
600,6,0.25,0.4,0.5,6,0,2722.294938
600,6,0.25,0.4,0.5,6,0,2722.294938
600,6,0.25,0.4,0.5,6,0,2722.294938
600,6,0.25,0.4,0.5,6,0,2722.294938
600,6,0.25,0.4,0.5,6,0,2722.294938
600,6,0.25,0.4,0.5,6,0,2722.294938
600,6,0.25,0.4,0.5,6,0,2722.294938
600,6,0.25,0.4,0.5,6,0,2722.294938
600,6,0.25,0.4,0.5,6,0,2722.294938
600,6,0.25,0.4,0.5,6,0,2722.294938
600,6,0.25,0.4,0.5,6,0,2722.294938
600,6,0.25,0.4,0.5,6,0,2722.294938
600,6,0.25,0.4,0.5,6,0,2722.294938
600,6,0.25,0.4,0.7,6,0,3082.957977
600,6,0.25,0.4,0.7,6,0,3082.957977
600,6,0.25,0.4,0.7,6,0,3082.957977
600,6,0.25,0.4,0.7,6,0,3082.957977
600,6,0.25,0.4,0.7,6,0,3082.957977
600,6,0.25,0.4,0.7,6,0,3082.957977
600,6,0.25,0.4,0.7,6,0,3082.957977
600,6,0.25,0.4,0.7,6,0,3082.957977
600,6,0.25,0.4,0.7,6,0,3082.957977
600,6,0.25,0.4,0.7,6,0,3082.957977
600,6,0.25,0.4,0.7,6,0,3082.957977
600,6,0.25,0.4,0.7,6,0,3082.957977
600,6,0.25,0.4,0.7,6,0,3082.957977
600,6,0.25,0.4,0.7,6,0,3082.957977
600,6,0.25,0.4,0.7,6,0,3082.957977
600,6,0.25,0.4,0.7,6,0,3082.957977
600,6,0.25,0.4,0.7,6,0,3082.957977
600,6,0.25,0.4,0.7,6,0,3082.957977
600,6,0.25,0.4,0.7,6,0,3082.957977
600,6,0.25,0.4,0.7,6,0,3082.957977
600,6,0.25,0.4,0.9,6,0,3315.488923
600,6,0.25,0.4,0.9,6,0,3315.488923
600,6,0.25,0.4,0.9,6,0,3315.488923
600,6,0.25,0.4,0.9,6,0,3315.488923
600,6,0.25,0.4,0.9,6,0,3315.488923
600,6,0.25,0.4,0.9,6,0,3315.488923
600,6,0.25,0.4,0.9,6,0,3315.488923
600,6,0.25,0.4,0.9,6,0,3315.488923
600,6,0.25,0.4,0.9,6,0,3315.488923
600,6,0.25,0.4,0.9,6,0,3315.488923
600,6,0.25,0.4,0.9,6,0,3315.488923
600,6,0.25,0.4,0.9,6,0,3315.488923
600,6,0.25,0.4,0.9,6,0,3315.488923
600,6,0.25,0.4,0.9,6,0,3315.488923
600,6,0.25,0.4,0.9,6,0,3315.488923
600,6,0.25,0.4,0.9,6,0,3315.488923
600,6,0.25,0.4,0.9,6,0,3315.488923
600,6,0.25,0.4,0.9,6,0,3315.488923
600,6,0.25,0.4,0.9,6,0,3315.488923
600,6,0.25,0.4,0.9,6,0,3315.488923
600,6,0.25,0.6,0.5,6,0,3207.194574
600,6,0.25,0.6,0.5,6,0,3207.194574
600,6,0.25,0.6,0.5,6,0,3207.194574
600,6,0.25,0.6,0.5,6,0,3207.194574
600,6,0.25,0.6,0.5,6,0,3207.194574
600,6,0.25,0.6,0.5,6,0,3207.194574
600,6,0.25,0.6,0.5,6,0,3207.194574
600,6,0.25,0.6,0.5,6,0,3207.194574
600,6,0.25,0.6,0.5,6,0,3207.194574
600,6,0.25,0.6,0.5,6,0,3207.194574
600,6,0.25,0.6,0.5,6,0,3207.194574
600,6,0.25,0.6,0.5,6,0,3207.194574
600,6,0.25,0.6,0.5,6,0,3207.194574
600,6,0.25,0.6,0.5,6,0,3207.194574
600,6,0.25,0.6,0.5,6,0,3207.194574
600,6,0.25,0.6,0.5,6,0,3207.194574
600,6,0.25,0.6,0.5,6,0,3207.194574
600,6,0.25,0.6,0.5,6,0,3207.194574
600,6,0.25,0.6,0.5,6,0,3207.194574
600,6,0.25,0.6,0.5,6,0,3207.194574
600,6,0.25,0.6,0.7,6,0,3515.109456
600,6,0.25,0.6,0.7,6,0,3515.109456
600,6,0.25,0.6,0.7,6,0,3515.109456
600,6,0.25,0.6,0.7,6,0,3515.109456
600,6,0.25,0.6,0.7,6,0,3515.109456
600,6,0.25,0.6,0.7,6,0,3515.109456
600,6,0.25,0.6,0.7,6,0,3515.109456
600,6,0.25,0.6,0.7,6,0,3515.109456
600,6,0.25,0.6,0.7,6,0,3515.109456
600,6,0.25,0.6,0.7,6,0,3515.109456
600,6,0.25,0.6,0.7,6,0,3515.109456
600,6,0.25,0.6,0.7,6,0,3515.109456
600,6,0.25,0.6,0.7,6,0,3515.109456
600,6,0.25,0.6,0.7,6,0,3515.109456
600,6,0.25,0.6,0.7,6,0,3515.109456
600,6,0.25,0.6,0.7,6,0,3515.109456
600,6,0.25,0.6,0.7,6,0,3515.109456
600,6,0.25,0.6,0.7,6,0,3515.109456
600,6,0.25,0.6,0.7,6,0,3515.109456
600,6,0.25,0.6,0.7,6,0,3515.109456
600,6,0.25,0.6,0.9,6,0,3701.256793
600,6,0.25,0.6,0.9,6,0,3701.256793
600,6,0.25,0.6,0.9,6,0,3701.256793
600,6,0.25,0.6,0.9,6,0,3701.256793
600,6,0.25,0.6,0.9,6,0,3701.256793
600,6,0.25,0.6,0.9,6,0,3701.256793
600,6,0.25,0.6,0.9,6,0,3701.256793
600,6,0.25,0.6,0.9,6,0,3701.256793
600,6,0.25,0.6,0.9,6,0,3701.256793
600,6,0.25,0.6,0.9,6,0,3701.256793
600,6,0.25,0.6,0.9,6,0,3701.256793
600,6,0.25,0.6,0.9,6,0,3701.256793
600,6,0.25,0.6,0.9,6,0,3701.256793
600,6,0.25,0.6,0.9,6,0,3701.256793
600,6,0.25,0.6,0.9,6,0,3701.256793
600,6,0.25,0.6,0.9,6,0,3701.256793
600,6,0.25,0.6,0.9,6,0,3701.256793
600,6,0.25,0.6,0.9,6,0,3701.256793
600,6,0.25,0.6,0.9,6,0,3701.256793
600,6,0.25,0.6,0.9,6,0,3701.256793
600,6,0.5,0.2,0.5,6,0,2701.842731
600,6,0.5,0.2,0.5,6,0,2701.842731
600,6,0.5,0.2,0.5,6,0,2701.842731
600,6,0.5,0.2,0.5,6,0,2701.842731
600,6,0.5,0.2,0.5,6,0,2701.842731
600,6,0.5,0.2,0.5,6,0,2701.842731
600,6,0.5,0.2,0.5,6,0,2701.842731
600,6,0.5,0.2,0.5,6,0,2701.842731
600,6,0.5,0.2,0.5,6,0,2701.842731
600,6,0.5,0.2,0.5,6,0,2701.842731
600,6,0.5,0.2,0.5,6,0,2701.842731
600,6,0.5,0.2,0.5,6,0,2701.842731
600,6,0.5,0.2,0.5,6,0,2701.842731
600,6,0.5,0.2,0.5,6,0,2701.842731
600,6,0.5,0.2,0.5,6,0,2701.842731
600,6,0.5,0.2,0.5,6,0,2701.842731
600,6,0.5,0.2,0.5,6,0,2701.842731
600,6,0.5,0.2,0.5,6,0,2701.842731
600,6,0.5,0.2,0.5,6,0,2701.842731
600,6,0.5,0.2,0.5,6,0,2701.842731
600,6,0.5,0.2,0.7,6,0,3230.183256
600,6,0.5,0.2,0.7,6,0,3230.183256
600,6,0.5,0.2,0.7,6,0,3230.183256
600,6,0.5,0.2,0.7,6,0,3230.183256
600,6,0.5,0.2,0.7,6,0,3230.183256
600,6,0.5,0.2,0.7,6,0,3230.183256
600,6,0.5,0.2,0.7,6,0,3230.183256
600,6,0.5,0.2,0.7,6,0,3230.183256
600,6,0.5,0.2,0.7,6,0,3230.183256
600,6,0.5,0.2,0.7,6,0,3230.183256
600,6,0.5,0.2,0.7,6,0,3230.183256
600,6,0.5,0.2,0.7,6,0,3230.183256
600,6,0.5,0.2,0.7,6,0,3230.183256
600,6,0.5,0.2,0.7,6,0,3230.183256
600,6,0.5,0.2,0.7,6,0,3230.183256
600,6,0.5,0.2,0.7,6,0,3230.183256
600,6,0.5,0.2,0.7,6,0,3230.183256
600,6,0.5,0.2,0.7,6,0,3230.183256
600,6,0.5,0.2,0.7,6,0,3230.183256
600,6,0.5,0.2,0.7,6,0,3230.183256
600,6,0.5,0.2,0.9,6,0,3610.801149
600,6,0.5,0.2,0.9,6,0,3610.801149
600,6,0.5,0.2,0.9,6,0,3610.801149
600,6,0.5,0.2,0.9,6,0,3610.801149
600,6,0.5,0.2,0.9,6,0,3610.801149
600,6,0.5,0.2,0.9,6,0,3610.801149
600,6,0.5,0.2,0.9,6,0,3610.801149
600,6,0.5,0.2,0.9,6,0,3610.801149
600,6,0.5,0.2,0.9,6,0,3610.801149
600,6,0.5,0.2,0.9,6,0,3610.801149
600,6,0.5,0.2,0.9,6,0,3610.801149
600,6,0.5,0.2,0.9,6,0,3610.801149
600,6,0.5,0.2,0.9,6,0,3610.801149
600,6,0.5,0.2,0.9,6,0,3610.801149
600,6,0.5,0.2,0.9,6,0,3610.801149
600,6,0.5,0.2,0.9,6,0,3610.801149
600,6,0.5,0.2,0.9,6,0,3610.801149
600,6,0.5,0.2,0.9,6,0,3610.801149
600,6,0.5,0.2,0.9,6,0,3610.801149
600,6,0.5,0.2,0.9,6,0,3610.801149
600,6,0.5,0.4,0.5,6,0,3146.7572
600,6,0.5,0.4,0.5,6,0,3146.7572
600,6,0.5,0.4,0.5,6,0,3146.7572
600,6,0.5,0.4,0.5,6,0,3146.7572
600,6,0.5,0.4,0.5,6,0,3146.7572
600,6,0.5,0.4,0.5,6,0,3146.7572
600,6,0.5,0.4,0.5,6,0,3146.7572
600,6,0.5,0.4,0.5,6,0,3146.7572
600,6,0.5,0.4,0.5,6,0,3146.7572
600,6,0.5,0.4,0.5,6,0,3146.7572
600,6,0.5,0.4,0.5,6,0,3146.7572
600,6,0.5,0.4,0.5,6,0,3146.7572
600,6,0.5,0.4,0.5,6,0,3146.7572
600,6,0.5,0.4,0.5,6,0,3146.7572
600,6,0.5,0.4,0.5,6,0,3146.7572
600,6,0.5,0.4,0.5,6,0,3146.7572
600,6,0.5,0.4,0.5,6,0,3146.7572
600,6,0.5,0.4,0.5,6,0,3146.7572
600,6,0.5,0.4,0.5,6,0,3146.7572
600,6,0.5,0.4,0.5,6,0,3146.7572
600,6,0.5,0.4,0.7,6,0,3662.771337
600,6,0.5,0.4,0.7,6,0,3662.771337
600,6,0.5,0.4,0.7,6,0,3662.771337
600,6,0.5,0.4,0.7,6,0,3662.771337
600,6,0.5,0.4,0.7,6,0,3662.771337
600,6,0.5,0.4,0.7,6,0,3662.771337
600,6,0.5,0.4,0.7,6,0,3662.771337
600,6,0.5,0.4,0.7,6,0,3662.771337
600,6,0.5,0.4,0.7,6,0,3662.771337
600,6,0.5,0.4,0.7,6,0,3662.771337
600,6,0.5,0.4,0.7,6,0,3662.771337
600,6,0.5,0.4,0.7,6,0,3662.771337
600,6,0.5,0.4,0.7,6,0,3662.771337
600,6,0.5,0.4,0.7,6,0,3662.771337
600,6,0.5,0.4,0.7,6,0,3662.771337
600,6,0.5,0.4,0.7,6,0,3662.771337
600,6,0.5,0.4,0.7,6,0,3662.771337
600,6,0.5,0.4,0.7,6,0,3662.771337
600,6,0.5,0.4,0.7,6,0,3662.771337
600,6,0.5,0.4,0.7,6,0,3662.771337
600,6,0.5,0.4,0.9,6,0,4013.910727
600,6,0.5,0.4,0.9,6,0,4013.910727
600,6,0.5,0.4,0.9,6,0,4013.910727
600,6,0.5,0.4,0.9,6,0,4013.910727
600,6,0.5,0.4,0.9,6,0,4013.910727
600,6,0.5,0.4,0.9,6,0,4013.910727
600,6,0.5,0.4,0.9,6,0,4013.910727
600,6,0.5,0.4,0.9,6,0,4013.910727
600,6,0.5,0.4,0.9,6,0,4013.910727
600,6,0.5,0.4,0.9,6,0,4013.910727
600,6,0.5,0.4,0.9,6,0,4013.910727
600,6,0.5,0.4,0.9,6,0,4013.910727
600,6,0.5,0.4,0.9,6,0,4013.910727
600,6,0.5,0.4,0.9,6,0,4013.910727
600,6,0.5,0.4,0.9,6,0,4013.910727
600,6,0.5,0.4,0.9,6,0,4013.910727
600,6,0.5,0.4,0.9,6,0,4013.910727
600,6,0.5,0.4,0.9,6,0,4013.910727
600,6,0.5,0.4,0.9,6,0,4013.910727
600,6,0.5,0.4,0.9,6,0,4013.910727
600,6,0.5,0.6,0.5,6,0,3772.640953
600,6,0.5,0.6,0.5,6,0,3772.640953
600,6,0.5,0.6,0.5,6,0,3772.640953
600,6,0.5,0.6,0.5,6,0,3772.640953
600,6,0.5,0.6,0.5,6,0,3772.640953
600,6,0.5,0.6,0.5,6,0,3772.640953
600,6,0.5,0.6,0.5,6,0,3772.640953
600,6,0.5,0.6,0.5,6,0,3772.640953
600,6,0.5,0.6,0.5,6,0,3772.640953
600,6,0.5,0.6,0.5,6,0,3772.640953
600,6,0.5,0.6,0.5,6,0,3772.640953
600,6,0.5,0.6,0.5,6,0,3772.640953
600,6,0.5,0.6,0.5,6,0,3772.640953
600,6,0.5,0.6,0.5,6,0,3772.640953
600,6,0.5,0.6,0.5,6,0,3772.640953
600,6,0.5,0.6,0.5,6,0,3772.640953
600,6,0.5,0.6,0.5,6,0,3772.640953
600,6,0.5,0.6,0.5,6,0,3772.640953
600,6,0.5,0.6,0.5,6,0,3772.640953
600,6,0.5,0.6,0.5,6,0,3772.640953
600,6,0.5,0.6,0.7,6,0,4234.656545
600,6,0.5,0.6,0.7,6,0,4234.656545
600,6,0.5,0.6,0.7,6,0,4234.656545
600,6,0.5,0.6,0.7,6,0,4234.656545
600,6,0.5,0.6,0.7,6,0,4234.656545
600,6,0.5,0.6,0.7,6,0,4234.656545
600,6,0.5,0.6,0.7,6,0,4234.656545
600,6,0.5,0.6,0.7,6,0,4234.656545
600,6,0.5,0.6,0.7,6,0,4234.656545
600,6,0.5,0.6,0.7,6,0,4234.656545
600,6,0.5,0.6,0.7,6,0,4234.656545
600,6,0.5,0.6,0.7,6,0,4234.656545
600,6,0.5,0.6,0.7,6,0,4234.656545
600,6,0.5,0.6,0.7,6,0,4234.656545
600,6,0.5,0.6,0.7,6,0,4234.656545
600,6,0.5,0.6,0.7,6,0,4234.656545
600,6,0.5,0.6,0.7,6,0,4234.656545
600,6,0.5,0.6,0.7,6,0,4234.656545
600,6,0.5,0.6,0.7,6,0,4234.656545
600,6,0.5,0.6,0.7,6,0,4234.656545
600,6,0.5,0.6,0.9,6,0,4526.094073
600,6,0.5,0.6,0.9,6,0,4526.094073
600,6,0.5,0.6,0.9,6,0,4526.094073
600,6,0.5,0.6,0.9,6,0,4526.094073
600,6,0.5,0.6,0.9,6,0,4526.094073
600,6,0.5,0.6,0.9,6,0,4526.094073
600,6,0.5,0.6,0.9,6,0,4526.094073
600,6,0.5,0.6,0.9,6,0,4526.094073
600,6,0.5,0.6,0.9,6,0,4526.094073
600,6,0.5,0.6,0.9,6,0,4526.094073
600,6,0.5,0.6,0.9,6,0,4526.094073
600,6,0.5,0.6,0.9,6,0,4526.094073
600,6,0.5,0.6,0.9,6,0,4526.094073
600,6,0.5,0.6,0.9,6,0,4526.094073
600,6,0.5,0.6,0.9,6,0,4526.094073
600,6,0.5,0.6,0.9,6,0,4526.094073
600,6,0.5,0.6,0.9,6,0,4526.094073
600,6,0.5,0.6,0.9,6,0,4526.094073
600,6,0.5,0.6,0.9,6,0,4526.094073
600,6,0.5,0.6,0.9,6,0,4526.094073
600,6,0.75,0.2,0.5,6,0,2865.779327
600,6,0.75,0.2,0.5,6,0,2865.779327
600,6,0.75,0.2,0.5,6,0,2865.779327
600,6,0.75,0.2,0.5,6,0,2865.779327
600,6,0.75,0.2,0.5,6,0,2865.779327
600,6,0.75,0.2,0.5,6,0,2865.779327
600,6,0.75,0.2,0.5,6,0,2865.779327
600,6,0.75,0.2,0.5,6,0,2865.779327
600,6,0.75,0.2,0.5,6,0,2865.779327
600,6,0.75,0.2,0.5,6,0,2865.779327
600,6,0.75,0.2,0.5,6,0,2865.779327
600,6,0.75,0.2,0.5,6,0,2865.779327
600,6,0.75,0.2,0.5,6,0,2865.779327
600,6,0.75,0.2,0.5,6,0,2865.779327
600,6,0.75,0.2,0.5,6,0,2865.779327
600,6,0.75,0.2,0.5,6,0,2865.779327
600,6,0.75,0.2,0.5,6,0,2865.779327
600,6,0.75,0.2,0.5,6,0,2865.779327
600,6,0.75,0.2,0.5,6,0,2865.779327
600,6,0.75,0.2,0.5,6,0,2865.779327
600,6,0.75,0.2,0.7,6,0,3476.440313
600,6,0.75,0.2,0.7,6,0,3476.440313
600,6,0.75,0.2,0.7,6,0,3476.440313
600,6,0.75,0.2,0.7,6,0,3476.440313
600,6,0.75,0.2,0.7,6,0,3476.440313
600,6,0.75,0.2,0.7,6,0,3476.440313
600,6,0.75,0.2,0.7,6,0,3476.440313
600,6,0.75,0.2,0.7,6,0,3476.440313
600,6,0.75,0.2,0.7,6,0,3476.440313
600,6,0.75,0.2,0.7,6,0,3476.440313
600,6,0.75,0.2,0.7,6,0,3476.440313
600,6,0.75,0.2,0.7,6,0,3476.440313
600,6,0.75,0.2,0.7,6,0,3476.440313
600,6,0.75,0.2,0.7,6,0,3476.440313
600,6,0.75,0.2,0.7,6,0,3476.440313
600,6,0.75,0.2,0.7,6,0,3476.440313
600,6,0.75,0.2,0.7,6,0,3476.440313
600,6,0.75,0.2,0.7,6,0,3476.440313
600,6,0.75,0.2,0.7,6,0,3476.440313
600,6,0.75,0.2,0.7,6,0,3476.440313
600,6,0.75,0.2,0.9,6,0,3929.961338
600,6,0.75,0.2,0.9,6,0,3929.961338
600,6,0.75,0.2,0.9,6,0,3929.961338
600,6,0.75,0.2,0.9,6,0,3929.961338
600,6,0.75,0.2,0.9,6,0,3929.961338
600,6,0.75,0.2,0.9,6,0,3929.961338
600,6,0.75,0.2,0.9,6,0,3929.961338
600,6,0.75,0.2,0.9,6,0,3929.961338
600,6,0.75,0.2,0.9,6,0,3929.961338
600,6,0.75,0.2,0.9,6,0,3929.961338
600,6,0.75,0.2,0.9,6,0,3929.961338
600,6,0.75,0.2,0.9,6,0,3929.961338
600,6,0.75,0.2,0.9,6,0,3929.961338
600,6,0.75,0.2,0.9,6,0,3929.961338
600,6,0.75,0.2,0.9,6,0,3929.961338
600,6,0.75,0.2,0.9,6,0,3929.961338
600,6,0.75,0.2,0.9,6,0,3929.961338
600,6,0.75,0.2,0.9,6,0,3929.961338
600,6,0.75,0.2,0.9,6,0,3929.961338
600,6,0.75,0.2,0.9,6,0,3929.961338
600,6,0.75,0.4,0.5,6,0,3374.236118
600,6,0.75,0.4,0.5,6,0,3374.236118
600,6,0.75,0.4,0.5,6,0,3374.236118
600,6,0.75,0.4,0.5,6,0,3374.236118
600,6,0.75,0.4,0.5,6,0,3374.236118
600,6,0.75,0.4,0.5,6,0,3374.236118
600,6,0.75,0.4,0.5,6,0,3374.236118
600,6,0.75,0.4,0.5,6,0,3374.236118
600,6,0.75,0.4,0.5,6,0,3374.236118
600,6,0.75,0.4,0.5,6,0,3374.236118
600,6,0.75,0.4,0.5,6,0,3374.236118
600,6,0.75,0.4,0.5,6,0,3374.236118
600,6,0.75,0.4,0.5,6,0,3374.236118
600,6,0.75,0.4,0.5,6,0,3374.236118
600,6,0.75,0.4,0.5,6,0,3374.236118
600,6,0.75,0.4,0.5,6,0,3374.236118
600,6,0.75,0.4,0.5,6,0,3374.236118
600,6,0.75,0.4,0.5,6,0,3374.236118
600,6,0.75,0.4,0.5,6,0,3374.236118
600,6,0.75,0.4,0.5,6,0,3374.236118
600,6,0.75,0.4,0.7,6,0,3987.3492
600,6,0.75,0.4,0.7,6,0,3987.3492
600,6,0.75,0.4,0.7,6,0,3987.3492
600,6,0.75,0.4,0.7,6,0,3987.3492
600,6,0.75,0.4,0.7,6,0,3987.3492
600,6,0.75,0.4,0.7,6,0,3987.3492
600,6,0.75,0.4,0.7,6,0,3987.3492
600,6,0.75,0.4,0.7,6,0,3987.3492
600,6,0.75,0.4,0.7,6,0,3987.3492
600,6,0.75,0.4,0.7,6,0,3987.3492
600,6,0.75,0.4,0.7,6,0,3987.3492
600,6,0.75,0.4,0.7,6,0,3987.3492
600,6,0.75,0.4,0.7,6,0,3987.3492
600,6,0.75,0.4,0.7,6,0,3987.3492
600,6,0.75,0.4,0.7,6,0,3987.3492
600,6,0.75,0.4,0.7,6,0,3987.3492
600,6,0.75,0.4,0.7,6,0,3987.3492
600,6,0.75,0.4,0.7,6,0,3987.3492
600,6,0.75,0.4,0.7,6,0,3987.3492
600,6,0.75,0.4,0.7,6,0,3987.3492
600,6,0.75,0.4,0.9,6,0,4417.636825
600,6,0.75,0.4,0.9,6,0,4417.636825
600,6,0.75,0.4,0.9,6,0,4417.636825
600,6,0.75,0.4,0.9,6,0,4417.636825
600,6,0.75,0.4,0.9,6,0,4417.636825
600,6,0.75,0.4,0.9,6,0,4417.636825
600,6,0.75,0.4,0.9,6,0,4417.636825
600,6,0.75,0.4,0.9,6,0,4417.636825
600,6,0.75,0.4,0.9,6,0,4417.636825
