Time,Speed,Sigma,Kill Rate,Mode,Row Spacing,Transition,Result
300,9,4.95,0.9,3,1.98,0.2,8808.8
300,9,4.95,0.9,3,1.98,0.4,9228.8
300,9,4.95,0.9,3,1.98,0.6,9367.8
300,9,4.95,0.9,3,4.95,0.2,5998.6
300,9,4.95,0.9,3,4.95,0.4,6604.4
300,9,4.95,0.9,3,4.95,0.6,6857.5
300,9,4.95,0.9,3,9.9,0.2,1553.5
300,9,4.95,0.9,3,9.9,0.4,1766.2
300,9,4.95,0.9,3,9.9,0.6,1871.4
300,9,4.95,0.9,3,19.8,0.2,1553.5
300,9,4.95,0.9,3,19.8,0.4,1766.2
300,9,4.95,0.9,3,19.8,0.6,1871.4
300,9,4.95,0.9,4,0,0.2,9984.4
300,9,4.95,0.9,4,0,0.2,9984.4
300,9,4.95,0.9,4,0,0.2,9984.4
300,9,4.95,0.9,4,0,0.2,9984.4
300,9,4.95,0.9,4,0,0.2,9984.4
300,9,4.95,0.9,4,0,0.2,9984.4
300,9,4.95,0.9,4,0,0.2,9984.4
300,9,4.95,0.9,4,0,0.2,9984.4
300,9,4.95,0.9,4,0,0.2,9984.4
300,9,4.95,0.9,4,0,0.2,9984.4
300,9,4.95,0.9,4,0,0.2,9984.4
300,9,4.95,0.9,4,0,0.2,9984.4
300,9,4.95,0.9,4,0,0.2,9984.4
300,9,4.95,0.9,4,0,0.2,9984.4
300,9,4.95,0.9,4,0,0.2,9984.4
300,9,4.95,0.9,4,0,0.2,9984.4
300,9,4.95,0.9,4,0,0.2,9984.4
300,9,4.95,0.9,4,0,0.2,9984.4
300,9,4.95,0.9,4,0,0.2,9984.4
300,9,4.95,0.9,4,0,0.2,9984.4
300,9,4.95,0.9,4,0,0.4,9983.6
300,9,4.95,0.9,4,0,0.4,9982.8
300,9,4.95,0.9,4,0,0.4,9983.6
300,9,4.95,0.9,4,0,0.4,9983.6
300,9,4.95,0.9,4,0,0.4,9983.6
300,9,4.95,0.9,4,0,0.4,9983.6
300,9,4.95,0.9,4,0,0.4,9983.6
300,9,4.95,0.9,4,0,0.4,9983.6
300,9,4.95,0.9,4,0,0.4,9983.6
300,9,4.95,0.9,4,0,0.4,9983.6
300,9,4.95,0.9,4,0,0.4,9983.6
300,9,4.95,0.9,4,0,0.4,9983.6
300,9,4.95,0.9,4,0,0.4,9983.6
300,9,4.95,0.9,4,0,0.4,9982.8
300,9,4.95,0.9,4,0,0.4,9983.6
300,9,4.95,0.9,4,0,0.4,9983.6
300,9,4.95,0.9,4,0,0.4,9982.8
300,9,4.95,0.9,4,0,0.4,9983.6
300,9,4.95,0.9,4,0,0.4,9983.6
300,9,4.95,0.9,4,0,0.4,9982.8
300,9,4.95,0.9,4,0,0.6,9983.2
300,9,4.95,0.9,4,0,0.6,9983.2
300,9,4.95,0.9,4,0,0.6,9983.2
300,9,4.95,0.9,4,0,0.6,9983.2
300,9,4.95,0.9,4,0,0.6,9983.4
300,9,4.95,0.9,4,0,0.6,9983.4
300,9,4.95,0.9,4,0,0.6,9983.2
300,9,4.95,0.9,4,0,0.6,9983.2
300,9,4.95,0.9,4,0,0.6,9983.4
300,9,4.95,0.9,4,0,0.6,9983.4
300,9,4.95,0.9,4,0,0.6,9983.2
300,9,4.95,0.9,4,0,0.6,9983.2
300,9,4.95,0.9,4,0,0.6,9983.2
300,9,4.95,0.9,4,0,0.6,9983.2
300,9,4.95,0.9,4,0,0.6,9983.2
300,9,4.95,0.9,4,0,0.6,9983.4
300,9,4.95,0.9,4,0,0.6,9983.2
300,9,4.95,0.9,4,0,0.6,9983.2
300,9,4.95,0.9,4,0,0.6,9983.2
300,9,4.95,0.9,4,0,0.6,9983.2
300,9,4.95,0.9,5,0,0.2,9999.9
300,9,4.95,0.9,5,0,0.2,9999.9
300,9,4.95,0.9,5,0,0.2,9999.9
300,9,4.95,0.9,5,0,0.2,9999.9
300,9,4.95,0.9,5,0,0.2,9999.9
300,9,4.95,0.9,5,0,0.2,9999.9
300,9,4.95,0.9,5,0,0.2,9999.9
300,9,4.95,0.9,5,0,0.2,9999.9
300,9,4.95,0.9,5,0,0.2,9999.9
300,9,4.95,0.9,5,0,0.2,9999.9
300,9,4.95,0.9,5,0,0.2,9999.9
300,9,4.95,0.9,5,0,0.2,9999.9
300,9,4.95,0.9,5,0,0.2,9999.9
300,9,4.95,0.9,5,0,0.2,9999.9
300,9,4.95,0.9,5,0,0.2,9999.9
300,9,4.95,0.9,5,0,0.2,9999.9
300,9,4.95,0.9,5,0,0.2,9999.9
300,9,4.95,0.9,5,0,0.2,9999.9
300,9,4.95,0.9,5,0,0.2,9999.9
300,9,4.95,0.9,5,0,0.2,9999.9
300,9,4.95,0.9,5,0,0.4,9999.9
300,9,4.95,0.9,5,0,0.4,9999.9
300,9,4.95,0.9,5,0,0.4,9999.9
300,9,4.95,0.9,5,0,0.4,9999.9
300,9,4.95,0.9,5,0,0.4,9999.9
300,9,4.95,0.9,5,0,0.4,9999.9
300,9,4.95,0.9,5,0,0.4,9999.9
300,9,4.95,0.9,5,0,0.4,9999.9
300,9,4.95,0.9,5,0,0.4,9999.9
300,9,4.95,0.9,5,0,0.4,9999.9
300,9,4.95,0.9,5,0,0.4,9999.9
300,9,4.95,0.9,5,0,0.4,9999.9
300,9,4.95,0.9,5,0,0.4,9999.9
300,9,4.95,0.9,5,0,0.4,9999.9
300,9,4.95,0.9,5,0,0.4,9999.9
300,9,4.95,0.9,5,0,0.4,9999.9
300,9,4.95,0.9,5,0,0.4,9999.9
300,9,4.95,0.9,5,0,0.4,9999.9
300,9,4.95,0.9,5,0,0.4,9999.9
300,9,4.95,0.9,5,0,0.4,9999.9
300,9,4.95,0.9,5,0,0.6,9999.9
300,9,4.95,0.9,5,0,0.6,9999.9
300,9,4.95,0.9,5,0,0.6,9999.9
300,9,4.95,0.9,5,0,0.6,9999.9
300,9,4.95,0.9,5,0,0.6,9999.9
300,9,4.95,0.9,5,0,0.6,9999.9
300,9,4.95,0.9,5,0,0.6,9999.9
300,9,4.95,0.9,5,0,0.6,9999.9
300,9,4.95,0.9,5,0,0.6,9999.9
300,9,4.95,0.9,5,0,0.6,9999.9
300,9,4.95,0.9,5,0,0.6,9999.9
300,9,4.95,0.9,5,0,0.6,9999.9
300,9,4.95,0.9,5,0,0.6,9999.9
300,9,4.95,0.9,5,0,0.6,9999.9
300,9,4.95,0.9,5,0,0.6,9999.9
300,9,4.95,0.9,5,0,0.6,9999.9
300,9,4.95,0.9,5,0,0.6,9999.9
300,9,4.95,0.9,5,0,0.6,9999.9
300,9,4.95,0.9,5,0,0.6,9999.9
300,9,4.95,0.9,5,0,0.6,9999.9
300,9,9.9,0.5,1,1.98,0.2,3743.5
300,9,9.9,0.5,1,1.98,0.4,4035.3
300,9,9.9,0.5,1,1.98,0.6,4169.2
300,9,9.9,0.5,1,4.95,0.2,2835.1
300,9,9.9,0.5,1,4.95,0.4,3090.5
300,9,9.9,0.5,1,4.95,0.6,3209.5
300,9,9.9,0.5,1,9.9,0.2,883.26
300,9,9.9,0.5,1,9.9,0.4,989.57
300,9,9.9,0.5,1,9.9,0.6,1038.7
300,9,9.9,0.5,1,19.8,0.2,883.26
300,9,9.9,0.5,1,19.8,0.4,989.57
300,9,9.9,0.5,1,19.8,0.6,1038.7
300,9,9.9,0.5,2,1.98,0.2,3743.5
300,9,9.9,0.5,2,1.98,0.4,4035.3
300,9,9.9,0.5,2,1.98,0.6,4169.2
300,9,9.9,0.5,2,4.95,0.2,2835.1
300,9,9.9,0.5,2,4.95,0.4,3090.5
300,9,9.9,0.5,2,4.95,0.6,3209.5
300,9,9.9,0.5,2,9.9,0.2,883.26
300,9,9.9,0.5,2,9.9,0.4,989.57
300,9,9.9,0.5,2,9.9,0.6,1038.7
300,9,9.9,0.5,2,19.8,0.2,883.26
300,9,9.9,0.5,2,19.8,0.4,989.57
300,9,9.9,0.5,2,19.8,0.6,1038.7
300,9,9.9,0.5,3,1.98,0.2,3743.5
300,9,9.9,0.5,3,1.98,0.4,4035.3
300,9,9.9,0.5,3,1.98,0.6,4169.2
300,9,9.9,0.5,3,4.95,0.2,2835.1
300,9,9.9,0.5,3,4.95,0.4,3090.5
300,9,9.9,0.5,3,4.95,0.6,3209.5
300,9,9.9,0.5,3,9.9,0.2,883.26
300,9,9.9,0.5,3,9.9,0.4,989.57
300,9,9.9,0.5,3,9.9,0.6,1038.7
300,9,9.9,0.5,3,19.8,0.2,883.26
300,9,9.9,0.5,3,19.8,0.4,989.57
300,9,9.9,0.5,3,19.8,0.6,1038.7
300,9,9.9,0.5,4,0,0.2,6921.8
300,9,9.9,0.5,4,0,0.2,6921.8
300,9,9.9,0.5,4,0,0.2,6921.8
300,9,9.9,0.5,4,0,0.2,6921.8
300,9,9.9,0.5,4,0,0.2,6921.8
300,9,9.9,0.5,4,0,0.2,6921.8
300,9,9.9,0.5,4,0,0.2,6921.8
300,9,9.9,0.5,4,0,0.2,6921.8
300,9,9.9,0.5,4,0,0.2,6921.8
300,9,9.9,0.5,4,0,0.2,6921.8
300,9,9.9,0.5,4,0,0.2,6921.8
300,9,9.9,0.5,4,0,0.2,6921.8
300,9,9.9,0.5,4,0,0.2,6921.8
300,9,9.9,0.5,4,0,0.2,6921.8
300,9,9.9,0.5,4,0,0.2,6921.8
300,9,9.9,0.5,4,0,0.2,6921.8
300,9,9.9,0.5,4,0,0.2,6921.8
300,9,9.9,0.5,4,0,0.2,6921.8
300,9,9.9,0.5,4,0,0.2,6921.8
300,9,9.9,0.5,4,0,0.2,6921.8
300,9,9.9,0.5,4,0,0.4,6905
300,9,9.9,0.5,4,0,0.4,6905
300,9,9.9,0.5,4,0,0.4,6905
300,9,9.9,0.5,4,0,0.4,6905
300,9,9.9,0.5,4,0,0.4,6905
300,9,9.9,0.5,4,0,0.4,6905
300,9,9.9,0.5,4,0,0.4,6905
300,9,9.9,0.5,4,0,0.4,6905
300,9,9.9,0.5,4,0,0.4,6905
300,9,9.9,0.5,4,0,0.4,6905
300,9,9.9,0.5,4,0,0.4,6905
300,9,9.9,0.5,4,0,0.4,6905
300,9,9.9,0.5,4,0,0.4,6905
300,9,9.9,0.5,4,0,0.4,6905
300,9,9.9,0.5,4,0,0.4,6905
300,9,9.9,0.5,4,0,0.4,6905
300,9,9.9,0.5,4,0,0.4,6905
300,9,9.9,0.5,4,0,0.4,6905
300,9,9.9,0.5,4,0,0.4,6905
300,9,9.9,0.5,4,0,0.4,6905
300,9,9.9,0.5,4,0,0.6,6894.9
300,9,9.9,0.5,4,0,0.6,6894.9
300,9,9.9,0.5,4,0,0.6,6894.9
300,9,9.9,0.5,4,0,0.6,6894.9
300,9,9.9,0.5,4,0,0.6,6894.9
300,9,9.9,0.5,4,0,0.6,6909.6
300,9,9.9,0.5,4,0,0.6,6894.9
300,9,9.9,0.5,4,0,0.6,6894.9
300,9,9.9,0.5,4,0,0.6,6894.9
300,9,9.9,0.5,4,0,0.6,6909.6
300,9,9.9,0.5,4,0,0.6,6894.9
300,9,9.9,0.5,4,0,0.6,6894.9
300,9,9.9,0.5,4,0,0.6,6894.9
300,9,9.9,0.5,4,0,0.6,6909.6
300,9,9.9,0.5,4,0,0.6,6894.9
300,9,9.9,0.5,4,0,0.6,6909.6
300,9,9.9,0.5,4,0,0.6,6894.9
300,9,9.9,0.5,4,0,0.6,6909.6
300,9,9.9,0.5,4,0,0.6,6894.9
300,9,9.9,0.5,4,0,0.6,6909.6
300,9,9.9,0.5,5,0,0.2,8759
300,9,9.9,0.5,5,0,0.2,8752.5
300,9,9.9,0.5,5,0,0.2,8752.5
300,9,9.9,0.5,5,0,0.2,8756.3
300,9,9.9,0.5,5,0,0.2,8752.5
300,9,9.9,0.5,5,0,0.2,8748.3
300,9,9.9,0.5,5,0,0.2,8756.3
300,9,9.9,0.5,5,0,0.2,8747.1
300,9,9.9,0.5,5,0,0.2,8752.5
300,9,9.9,0.5,5,0,0.2,8752.9
300,9,9.9,0.5,5,0,0.2,8748.3
300,9,9.9,0.5,5,0,0.2,8748.4
300,9,9.9,0.5,5,0,0.2,8756.3
300,9,9.9,0.5,5,0,0.2,8752.7
300,9,9.9,0.5,5,0,0.2,8756.3
300,9,9.9,0.5,5,0,0.2,8752.5
300,9,9.9,0.5,5,0,0.2,8752.5
300,9,9.9,0.5,5,0,0.2,8747.1
300,9,9.9,0.5,5,0,0.2,8752.5
300,9,9.9,0.5,5,0,0.2,8752.9
300,9,9.9,0.5,5,0,0.4,8754.4
300,9,9.9,0.5,5,0,0.4,8754.3
300,9,9.9,0.5,5,0,0.4,8755.5
300,9,9.9,0.5,5,0,0.4,8755.5
300,9,9.9,0.5,5,0,0.4,8757.6
300,9,9.9,0.5,5,0,0.4,8751
300,9,9.9,0.5,5,0,0.4,8755.5
300,9,9.9,0.5,5,0,0.4,8750.2
300,9,9.9,0.5,5,0,0.4,8758.2
300,9,9.9,0.5,5,0,0.4,8750.2
300,9,9.9,0.5,5,0,0.4,8756.7
300,9,9.9,0.5,5,0,0.4,8758.2
300,9,9.9,0.5,5,0,0.4,8755.5
300,9,9.9,0.5,5,0,0.4,8758.2
300,9,9.9,0.5,5,0,0.4,8752.6
300,9,9.9,0.5,5,0,0.4,8755.4
300,9,9.9,0.5,5,0,0.4,8755.5
300,9,9.9,0.5,5,0,0.4,8750.2
300,9,9.9,0.5,5,0,0.4,8751
300,9,9.9,0.5,5,0,0.4,8755.5
300,9,9.9,0.5,5,0,0.6,8754.3
300,9,9.9,0.5,5,0,0.6,8743.9
300,9,9.9,0.5,5,0,0.6,8749.8
300,9,9.9,0.5,5,0,0.6,8754.4
300,9,9.9,0.5,5,0,0.6,8759.8
300,9,9.9,0.5,5,0,0.6,8744.7
300,9,9.9,0.5,5,0,0.6,8752.8
300,9,9.9,0.5,5,0,0.6,8749.8
300,9,9.9,0.5,5,0,0.6,8744.7
300,9,9.9,0.5,5,0,0.6,8755.9
300,9,9.9,0.5,5,0,0.6,8759.8
300,9,9.9,0.5,5,0,0.6,8757.8
300,9,9.9,0.5,5,0,0.6,8760.4
300,9,9.9,0.5,5,0,0.6,8752.8
300,9,9.9,0.5,5,0,0.6,8752.9
300,9,9.9,0.5,5,0,0.6,8752.8
300,9,9.9,0.5,5,0,0.6,8759.8
300,9,9.9,0.5,5,0,0.6,8752.9
300,9,9.9,0.5,5,0,0.6,8743.9
300,9,9.9,0.5,5,0,0.6,8752.8
300,9,9.9,0.7,1,1.98,0.2,3898.3
300,9,9.9,0.7,1,1.98,0.4,4212.5
300,9,9.9,0.7,1,1.98,0.6,4356.9
300,9,9.9,0.7,1,4.95,0.2,2988.1
300,9,9.9,0.7,1,4.95,0.4,3268.1
300,9,9.9,0.7,1,4.95,0.6,3397.9
300,9,9.9,0.7,1,9.9,0.2,1043.7
300,9,9.9,0.7,1,9.9,0.4,1192.6
300,9,9.9,0.7,1,9.9,0.6,1263.5
300,9,9.9,0.7,1,19.8,0.2,1043.7
300,9,9.9,0.7,1,19.8,0.4,1192.6
300,9,9.9,0.7,1,19.8,0.6,1263.5
300,9,9.9,0.7,2,1.98,0.2,3898.3
300,9,9.9,0.7,2,1.98,0.4,4212.5
300,9,9.9,0.7,2,1.98,0.6,4356.9
300,9,9.9,0.7,2,4.95,0.2,2988.1
300,9,9.9,0.7,2,4.95,0.4,3268.1
300,9,9.9,0.7,2,4.95,0.6,3397.9
300,9,9.9,0.7,2,9.9,0.2,1043.7
300,9,9.9,0.7,2,9.9,0.4,1192.6
300,9,9.9,0.7,2,9.9,0.6,1263.5
300,9,9.9,0.7,2,19.8,0.2,1043.7
300,9,9.9,0.7,2,19.8,0.4,1192.6
300,9,9.9,0.7,2,19.8,0.6,1263.5
300,9,9.9,0.7,3,1.98,0.2,3898.3
300,9,9.9,0.7,3,1.98,0.4,4212.5
300,9,9.9,0.7,3,1.98,0.6,4356.9
300,9,9.9,0.7,3,4.95,0.2,2988.1
300,9,9.9,0.7,3,4.95,0.4,3268.1
300,9,9.9,0.7,3,4.95,0.6,3397.9
300,9,9.9,0.7,3,9.9,0.2,1043.7
300,9,9.9,0.7,3,9.9,0.4,1192.6
300,9,9.9,0.7,3,9.9,0.6,1263.5
300,9,9.9,0.7,3,19.8,0.2,1043.7
300,9,9.9,0.7,3,19.8,0.4,1192.6
300,9,9.9,0.7,3,19.8,0.6,1263.5
300,9,9.9,0.7,4,0,0.2,7829.9
300,9,9.9,0.7,4,0,0.2,7829.9
300,9,9.9,0.7,4,0,0.2,7829.9
300,9,9.9,0.7,4,0,0.2,7829.9
300,9,9.9,0.7,4,0,0.2,7829.9
300,9,9.9,0.7,4,0,0.2,7829.9
300,9,9.9,0.7,4,0,0.2,7829.9
300,9,9.9,0.7,4,0,0.2,7829.9
300,9,9.9,0.7,4,0,0.2,7829.9
300,9,9.9,0.7,4,0,0.2,7829.9
300,9,9.9,0.7,4,0,0.2,7829.9
300,9,9.9,0.7,4,0,0.2,7829.9
300,9,9.9,0.7,4,0,0.2,7829.9
300,9,9.9,0.7,4,0,0.2,7829.9
300,9,9.9,0.7,4,0,0.2,7829.9
300,9,9.9,0.7,4,0,0.2,7829.9
300,9,9.9,0.7,4,0,0.2,7829.9
300,9,9.9,0.7,4,0,0.2,7829.9
300,9,9.9,0.7,4,0,0.2,7829.9
300,9,9.9,0.7,4,0,0.2,7829.9
300,9,9.9,0.7,4,0,0.4,7811.3
300,9,9.9,0.7,4,0,0.4,7811.3
300,9,9.9,0.7,4,0,0.4,7816.2
300,9,9.9,0.7,4,0,0.4,7816.2
300,9,9.9,0.7,4,0,0.4,7816.2
300,9,9.9,0.7,4,0,0.4,7811.3
300,9,9.9,0.7,4,0,0.4,7816.2
300,9,9.9,0.7,4,0,0.4,7816.2
300,9,9.9,0.7,4,0,0.4,7816.2
300,9,9.9,0.7,4,0,0.4,7816.2
300,9,9.9,0.7,4,0,0.4,7816.2
300,9,9.9,0.7,4,0,0.4,7816.2
300,9,9.9,0.7,4,0,0.4,7816.2
300,9,9.9,0.7,4,0,0.4,7811.3
300,9,9.9,0.7,4,0,0.4,7816.2
300,9,9.9,0.7,4,0,0.4,7816.2
300,9,9.9,0.7,4,0,0.4,7816.2
300,9,9.9,0.7,4,0,0.4,7816.2
300,9,9.9,0.7,4,0,0.4,7811.3
300,9,9.9,0.7,4,0,0.4,7816.2
300,9,9.9,0.7,4,0,0.6,7821.3
300,9,9.9,0.7,4,0,0.6,7791.1
300,9,9.9,0.7,4,0,0.6,7821.3
300,9,9.9,0.7,4,0,0.6,7791.1
300,9,9.9,0.7,4,0,0.6,7791.1
300,9,9.9,0.7,4,0,0.6,7821.3
300,9,9.9,0.7,4,0,0.6,7821.3
300,9,9.9,0.7,4,0,0.6,7821.3
300,9,9.9,0.7,4,0,0.6,7791.1
300,9,9.9,0.7,4,0,0.6,7821.3
300,9,9.9,0.7,4,0,0.6,7821.3
300,9,9.9,0.7,4,0,0.6,7821.3
300,9,9.9,0.7,4,0,0.6,7791.1
300,9,9.9,0.7,4,0,0.6,7821.3
300,9,9.9,0.7,4,0,0.6,7821.3
300,9,9.9,0.7,4,0,0.6,7821.3
300,9,9.9,0.7,4,0,0.6,7821.3
300,9,9.9,0.7,4,0,0.6,7821.3
300,9,9.9,0.7,4,0,0.6,7821.3
300,9,9.9,0.7,4,0,0.6,7791.1
300,9,9.9,0.7,5,0,0.2,9288.8
300,9,9.9,0.7,5,0,0.2,9296.6
300,9,9.9,0.7,5,0,0.2,9296.6
300,9,9.9,0.7,5,0,0.2,9297.3
300,9,9.9,0.7,5,0,0.2,9295.4
300,9,9.9,0.7,5,0,0.2,9296.6
300,9,9.9,0.7,5,0,0.2,9295.4
300,9,9.9,0.7,5,0,0.2,9298.5
300,9,9.9,0.7,5,0,0.2,9298.5
300,9,9.9,0.7,5,0,0.2,9291.4
300,9,9.9,0.7,5,0,0.2,9292.9
300,9,9.9,0.7,5,0,0.2,9288.8
300,9,9.9,0.7,5,0,0.2,9298.5
300,9,9.9,0.7,5,0,0.2,9288.8
300,9,9.9,0.7,5,0,0.2,9289.8
300,9,9.9,0.7,5,0,0.2,9289.3
300,9,9.9,0.7,5,0,0.2,9297.3
300,9,9.9,0.7,5,0,0.2,9289.8
300,9,9.9,0.7,5,0,0.2,9288.8
300,9,9.9,0.7,5,0,0.2,9289.8
300,9,9.9,0.7,5,0,0.4,9287.8
300,9,9.9,0.7,5,0,0.4,9284.3
300,9,9.9,0.7,5,0,0.4,9284.3
300,9,9.9,0.7,5,0,0.4,9287.8
300,9,9.9,0.7,5,0,0.4,9284.3
300,9,9.9,0.7,5,0,0.4,9298.2
300,9,9.9,0.7,5,0,0.4,9291.4
300,9,9.9,0.7,5,0,0.4,9284.3
300,9,9.9,0.7,5,0,0.4,9290.8
300,9,9.9,0.7,5,0,0.4,9288.3
300,9,9.9,0.7,5,0,0.4,9287.8
300,9,9.9,0.7,5,0,0.4,9293.1
300,9,9.9,0.7,5,0,0.4,9284.3
300,9,9.9,0.7,5,0,0.4,9290.8
300,9,9.9,0.7,5,0,0.4,9287.5
300,9,9.9,0.7,5,0,0.4,9293.1
300,9,9.9,0.7,5,0,0.4,9291.4
300,9,9.9,0.7,5,0,0.4,9284.3
300,9,9.9,0.7,5,0,0.4,9284.3
300,9,9.9,0.7,5,0,0.4,9287.8
300,9,9.9,0.7,5,0,0.6,9300.4
300,9,9.9,0.7,5,0,0.6,9285.8
300,9,9.9,0.7,5,0,0.6,9290.2
300,9,9.9,0.7,5,0,0.6,9288.5
300,9,9.9,0.7,5,0,0.6,9290
300,9,9.9,0.7,5,0,0.6,9289.4
300,9,9.9,0.7,5,0,0.6,9296
300,9,9.9,0.7,5,0,0.6,9289.4
300,9,9.9,0.7,5,0,0.6,9285.8
300,9,9.9,0.7,5,0,0.6,9290
300,9,9.9,0.7,5,0,0.6,9289.4
300,9,9.9,0.7,5,0,0.6,9291.2
300,9,9.9,0.7,5,0,0.6,9290
300,9,9.9,0.7,5,0,0.6,9289.9
300,9,9.9,0.7,5,0,0.6,9289.2
300,9,9.9,0.7,5,0,0.6,9290
300,9,9.9,0.7,5,0,0.6,9289.4
300,9,9.9,0.7,5,0,0.6,9290.2
300,9,9.9,0.7,5,0,0.6,9289.4
300,9,9.9,0.7,5,0,0.6,9273.8
300,9,9.9,0.9,1,1.98,0.2,3993.3
300,9,9.9,0.9,1,1.98,0.4,4320.9
300,9,9.9,0.9,1,1.98,0.6,4471.5
300,9,9.9,0.9,1,4.95,0.2,3085.8
300,9,9.9,0.9,1,4.95,0.4,3381.5
300,9,9.9,0.9,1,4.95,0.6,3517.7
300,9,9.9,0.9,1,9.9,0.2,1163
300,9,9.9,0.9,1,9.9,0.4,1347.3
300,9,9.9,0.9,1,9.9,0.6,1437.1
300,9,9.9,0.9,1,19.8,0.2,1163
300,9,9.9,0.9,1,19.8,0.4,1347.3
300,9,9.9,0.9,1,19.8,0.6,1437.1
300,9,9.9,0.9,2,1.98,0.2,3993.3
300,9,9.9,0.9,2,1.98,0.4,4320.9
300,9,9.9,0.9,2,1.98,0.6,4471.5
300,9,9.9,0.9,2,4.95,0.2,3085.8
300,9,9.9,0.9,2,4.95,0.4,3381.5
300,9,9.9,0.9,2,4.95,0.6,3517.7
300,9,9.9,0.9,2,9.9,0.2,1163
300,9,9.9,0.9,2,9.9,0.4,1347.3
300,9,9.9,0.9,2,9.9,0.6,1437.1
300,9,9.9,0.9,2,19.8,0.2,1163
300,9,9.9,0.9,2,19.8,0.4,1347.3
300,9,9.9,0.9,2,19.8,0.6,1437.1
300,9,9.9,0.9,3,1.98,0.2,3993.3
300,9,9.9,0.9,3,1.98,0.4,4320.9
300,9,9.9,0.9,3,1.98,0.6,4471.5
300,9,9.9,0.9,3,4.95,0.2,3085.8
300,9,9.9,0.9,3,4.95,0.4,3381.5
300,9,9.9,0.9,3,4.95,0.6,3517.7
300,9,9.9,0.9,3,9.9,0.2,1163
300,9,9.9,0.9,3,9.9,0.4,1347.3
300,9,9.9,0.9,3,9.9,0.6,1437.1
300,9,9.9,0.9,3,19.8,0.2,1163
300,9,9.9,0.9,3,19.8,0.4,1347.3
300,9,9.9,0.9,3,19.8,0.6,1437.1
300,9,9.9,0.9,4,0,0.2,8423.4
300,9,9.9,0.9,4,0,0.2,8423.4
300,9,9.9,0.9,4,0,0.2,8423.4
300,9,9.9,0.9,4,0,0.2,8423.4
300,9,9.9,0.9,4,0,0.2,8423.4
300,9,9.9,0.9,4,0,0.2,8423.4
300,9,9.9,0.9,4,0,0.2,8423.4
300,9,9.9,0.9,4,0,0.2,8423.4
300,9,9.9,0.9,4,0,0.2,8423.4
300,9,9.9,0.9,4,0,0.2,8423.4
300,9,9.9,0.9,4,0,0.2,8423.4
300,9,9.9,0.9,4,0,0.2,8423.4
300,9,9.9,0.9,4,0,0.2,8423.4
300,9,9.9,0.9,4,0,0.2,8423.4
300,9,9.9,0.9,4,0,0.2,8423.4
300,9,9.9,0.9,4,0,0.2,8423.4
300,9,9.9,0.9,4,0,0.2,8423.4
300,9,9.9,0.9,4,0,0.2,8423.4
300,9,9.9,0.9,4,0,0.2,8423.4
300,9,9.9,0.9,4,0,0.2,8423.4
300,9,9.9,0.9,4,0,0.4,8414.4
300,9,9.9,0.9,4,0,0.4,8426.8
300,9,9.9,0.9,4,0,0.4,8414.4
300,9,9.9,0.9,4,0,0.4,8414.4
300,9,9.9,0.9,4,0,0.4,8426.8
300,9,9.9,0.9,4,0,0.4,8414.4
300,9,9.9,0.9,4,0,0.4,8414.4
300,9,9.9,0.9,4,0,0.4,8414.4
300,9,9.9,0.9,4,0,0.4,8414.4
300,9,9.9,0.9,4,0,0.4,8414.4
300,9,9.9,0.9,4,0,0.4,8414.4
300,9,9.9,0.9,4,0,0.4,8414.4
300,9,9.9,0.9,4,0,0.4,8414.4
300,9,9.9,0.9,4,0,0.4,8414.4
300,9,9.9,0.9,4,0,0.4,8414.4
300,9,9.9,0.9,4,0,0.4,8414.4
300,9,9.9,0.9,4,0,0.4,8414.4
300,9,9.9,0.9,4,0,0.4,8426.8
300,9,9.9,0.9,4,0,0.4,8414.4
300,9,9.9,0.9,4,0,0.4,8414.4
300,9,9.9,0.9,4,0,0.6,8411.3
300,9,9.9,0.9,4,0,0.6,8411.3
300,9,9.9,0.9,4,0,0.6,8420.3
300,9,9.9,0.9,4,0,0.6,8411.3
300,9,9.9,0.9,4,0,0.6,8420.3
300,9,9.9,0.9,4,0,0.6,8411.3
300,9,9.9,0.9,4,0,0.6,8420.3
300,9,9.9,0.9,4,0,0.6,8411.3
300,9,9.9,0.9,4,0,0.6,8420.3
300,9,9.9,0.9,4,0,0.6,8420.3
300,9,9.9,0.9,4,0,0.6,8420.3
300,9,9.9,0.9,4,0,0.6,8420.3
300,9,9.9,0.9,4,0,0.6,8411.3
300,9,9.9,0.9,4,0,0.6,8420.3
300,9,9.9,0.9,4,0,0.6,8420.3
300,9,9.9,0.9,4,0,0.6,8420.3
300,9,9.9,0.9,4,0,0.6,8411.3
300,9,9.9,0.9,4,0,0.6,8420.3
300,9,9.9,0.9,4,0,0.6,8420.3
300,9,9.9,0.9,4,0,0.6,8420.3
300,9,9.9,0.9,5,0,0.2,9576.5
300,9,9.9,0.9,5,0,0.2,9572.8
300,9,9.9,0.9,5,0,0.2,9581.4
300,9,9.9,0.9,5,0,0.2,9582.9
300,9,9.9,0.9,5,0,0.2,9582.9
300,9,9.9,0.9,5,0,0.2,9576.5
300,9,9.9,0.9,5,0,0.2,9576.5
300,9,9.9,0.9,5,0,0.2,9581.9
300,9,9.9,0.9,5,0,0.2,9582.9
300,9,9.9,0.9,5,0,0.2,9572.8
300,9,9.9,0.9,5,0,0.2,9572.8
300,9,9.9,0.9,5,0,0.2,9582.9
