Time,Speed,Sigma,Kill Rate,Mode,Row Spacing,Transition,Result
300,12,9.9,0.7,4,0,0.4,9335.1
300,12,9.9,0.7,4,0,0.4,9335.1
300,12,9.9,0.7,4,0,0.4,9335.1
300,12,9.9,0.7,4,0,0.4,9335.1
300,12,9.9,0.7,4,0,0.4,9335.1
300,12,9.9,0.7,4,0,0.4,9335.1
300,12,9.9,0.7,4,0,0.4,9335.1
300,12,9.9,0.7,4,0,0.4,9335.1
300,12,9.9,0.7,4,0,0.4,9335.1
300,12,9.9,0.7,4,0,0.4,9335.1
300,12,9.9,0.7,4,0,0.4,9335.1
300,12,9.9,0.7,4,0,0.4,9335.1
300,12,9.9,0.7,4,0,0.4,9335.1
300,12,9.9,0.7,4,0,0.4,9335.1
300,12,9.9,0.7,4,0,0.4,9335.1
300,12,9.9,0.7,4,0,0.4,9335.1
300,12,9.9,0.7,4,0,0.4,9335.1
300,12,9.9,0.7,4,0,0.4,9335.1
300,12,9.9,0.7,4,0,0.6,9393.1
300,12,9.9,0.7,4,0,0.6,9393.1
300,12,9.9,0.7,4,0,0.6,9393.1
300,12,9.9,0.7,4,0,0.6,9393.1
300,12,9.9,0.7,4,0,0.6,9393.1
300,12,9.9,0.7,4,0,0.6,9393.1
300,12,9.9,0.7,4,0,0.6,9393.1
300,12,9.9,0.7,4,0,0.6,9393.1
300,12,9.9,0.7,4,0,0.6,9393.1
300,12,9.9,0.7,4,0,0.6,9393.1
300,12,9.9,0.7,4,0,0.6,9393.1
300,12,9.9,0.7,4,0,0.6,9393.1
300,12,9.9,0.7,4,0,0.6,9393.1
300,12,9.9,0.7,4,0,0.6,9393.1
300,12,9.9,0.7,4,0,0.6,9393.1
300,12,9.9,0.7,4,0,0.6,9393.1
300,12,9.9,0.7,4,0,0.6,9393.1
300,12,9.9,0.7,4,0,0.6,9393.1
300,12,9.9,0.7,4,0,0.6,9393.1
300,12,9.9,0.7,4,0,0.6,9393.1
300,12,9.9,0.7,5,0,0.2,9930.7
300,12,9.9,0.7,5,0,0.2,9930.7
300,12,9.9,0.7,5,0,0.2,9930.7
300,12,9.9,0.7,5,0,0.2,9930.7
300,12,9.9,0.7,5,0,0.2,9930.7
300,12,9.9,0.7,5,0,0.2,9930.7
300,12,9.9,0.7,5,0,0.2,9930.7
300,12,9.9,0.7,5,0,0.2,9930.7
300,12,9.9,0.7,5,0,0.2,9931.5
300,12,9.9,0.7,5,0,0.2,9930.7
300,12,9.9,0.7,5,0,0.2,9930.7
300,12,9.9,0.7,5,0,0.2,9930.7
300,12,9.9,0.7,5,0,0.2,9930.7
300,12,9.9,0.7,5,0,0.2,9930.7
300,12,9.9,0.7,5,0,0.2,9930.7
300,12,9.9,0.7,5,0,0.2,9930.7
300,12,9.9,0.7,5,0,0.2,9931.5
300,12,9.9,0.7,5,0,0.2,9930.7
300,12,9.9,0.7,5,0,0.2,9930.7
300,12,9.9,0.7,5,0,0.2,9930.7
300,12,9.9,0.7,5,0,0.4,9931.5
300,12,9.9,0.7,5,0,0.4,9931.5
300,12,9.9,0.7,5,0,0.4,9931.5
300,12,9.9,0.7,5,0,0.4,9931.5
300,12,9.9,0.7,5,0,0.4,9931.5
300,12,9.9,0.7,5,0,0.4,9931.5
300,12,9.9,0.7,5,0,0.4,9933
300,12,9.9,0.7,5,0,0.4,9931.5
300,12,9.9,0.7,5,0,0.4,9933
300,12,9.9,0.7,5,0,0.4,9931.5
300,12,9.9,0.7,5,0,0.4,9931.5
300,12,9.9,0.7,5,0,0.4,9931.5
300,12,9.9,0.7,5,0,0.4,9931.5
300,12,9.9,0.7,5,0,0.4,9931.5
300,12,9.9,0.7,5,0,0.4,9931.5
300,12,9.9,0.7,5,0,0.4,9933
300,12,9.9,0.7,5,0,0.4,9931.5
300,12,9.9,0.7,5,0,0.4,9931.5
300,12,9.9,0.7,5,0,0.4,9931.5
300,12,9.9,0.7,5,0,0.4,9931.5
300,12,9.9,0.7,5,0,0.6,9933.1
300,12,9.9,0.7,5,0,0.6,9933.1
300,12,9.9,0.7,5,0,0.6,9933.1
300,12,9.9,0.7,5,0,0.6,9933.1
300,12,9.9,0.7,5,0,0.6,9932.4
300,12,9.9,0.7,5,0,0.6,9933.1
300,12,9.9,0.7,5,0,0.6,9933.1
300,12,9.9,0.7,5,0,0.6,9933.1
300,12,9.9,0.7,5,0,0.6,9933.1
300,12,9.9,0.7,5,0,0.6,9932.4
300,12,9.9,0.7,5,0,0.6,9933.1
300,12,9.9,0.7,5,0,0.6,9933.1
300,12,9.9,0.7,5,0,0.6,9933.1
300,12,9.9,0.7,5,0,0.6,9933.1
300,12,9.9,0.7,5,0,0.6,9932.4
300,12,9.9,0.7,5,0,0.6,9933.1
300,12,9.9,0.7,5,0,0.6,9933.1
300,12,9.9,0.7,5,0,0.6,9933.1
300,12,9.9,0.7,5,0,0.6,9933.1
300,12,9.9,0.7,5,0,0.6,9933.1
300,12,9.9,0.9,4,0,0.2,9468.6
300,12,9.9,0.9,4,0,0.2,9468.6
300,12,9.9,0.9,4,0,0.2,9468.6
300,12,9.9,0.9,4,0,0.2,9468.6
300,12,9.9,0.9,4,0,0.2,9468.6
300,12,9.9,0.9,4,0,0.2,9468.6
300,12,9.9,0.9,4,0,0.2,9468.6
300,12,9.9,0.9,4,0,0.2,9468.6
300,12,9.9,0.9,4,0,0.2,9468.6
300,12,9.9,0.9,4,0,0.2,9468.6
300,12,9.9,0.9,4,0,0.2,9468.6
300,12,9.9,0.9,4,0,0.2,9468.6
300,12,9.9,0.9,4,0,0.2,9468.6
300,12,9.9,0.9,4,0,0.2,9468.6
300,12,9.9,0.9,4,0,0.2,9468.6
300,12,9.9,0.9,4,0,0.2,9468.6
300,12,9.9,0.9,4,0,0.2,9468.6
300,12,9.9,0.9,4,0,0.2,9468.6
300,12,9.9,0.9,4,0,0.2,9468.6
300,12,9.9,0.9,4,0,0.2,9468.6
300,12,9.9,0.9,4,0,0.4,9576.4
300,12,9.9,0.9,4,0,0.4,9576.4
300,12,9.9,0.9,4,0,0.4,9576.4
300,12,9.9,0.9,4,0,0.4,9576.4
300,12,9.9,0.9,4,0,0.4,9576.4
300,12,9.9,0.9,4,0,0.4,9576.4
300,12,9.9,0.9,4,0,0.4,9576.4
300,12,9.9,0.9,4,0,0.4,9576.4
300,12,9.9,0.9,4,0,0.4,9576.4
300,12,9.9,0.9,4,0,0.4,9576.4
300,12,9.9,0.9,4,0,0.4,9576.4
300,12,9.9,0.9,4,0,0.4,9576.4
300,12,9.9,0.9,4,0,0.4,9576.4
300,12,9.9,0.9,4,0,0.4,9576.4
300,12,9.9,0.9,4,0,0.4,9576.4
300,12,9.9,0.9,4,0,0.4,9576.4
300,12,9.9,0.9,4,0,0.4,9576.4
300,12,9.9,0.9,4,0,0.4,9576.4
300,12,9.9,0.9,4,0,0.4,9576.4
300,12,9.9,0.9,4,0,0.4,9576.4
300,12,9.9,0.9,4,0,0.6,9585.7
300,12,9.9,0.9,4,0,0.6,9585.7
300,12,9.9,0.9,4,0,0.6,9585.7
300,12,9.9,0.9,4,0,0.6,9585.7
300,12,9.9,0.9,4,0,0.6,9585.7
300,12,9.9,0.9,4,0,0.6,9585.7
300,12,9.9,0.9,4,0,0.6,9585.7
300,12,9.9,0.9,4,0,0.6,9585.7
300,12,9.9,0.9,4,0,0.6,9585.7
300,12,9.9,0.9,4,0,0.6,9585.7
300,12,9.9,0.9,4,0,0.6,9585.7
300,12,9.9,0.9,4,0,0.6,9585.7
300,12,9.9,0.9,4,0,0.6,9585.7
300,12,9.9,0.9,4,0,0.6,9585.7
300,12,9.9,0.9,4,0,0.6,9585.7
300,12,9.9,0.9,4,0,0.6,9585.7
300,12,9.9,0.9,4,0,0.6,9585.7
300,12,9.9,0.9,4,0,0.6,9585.7
300,12,9.9,0.9,4,0,0.6,9585.7
300,12,9.9,0.9,4,0,0.6,9585.7
300,12,9.9,0.9,5,0,0.2,9975.6
300,12,9.9,0.9,5,0,0.2,9975.6
300,12,9.9,0.9,5,0,0.2,9975.6
300,12,9.9,0.9,5,0,0.2,9975.6
300,12,9.9,0.9,5,0,0.2,9975.6
300,12,9.9,0.9,5,0,0.2,9975.6
300,12,9.9,0.9,5,0,0.2,9975.6
300,12,9.9,0.9,5,0,0.2,9975.6
300,12,9.9,0.9,5,0,0.2,9975.6
300,12,9.9,0.9,5,0,0.2,9975.6
300,12,9.9,0.9,5,0,0.2,9975.6
300,12,9.9,0.9,5,0,0.2,9975.6
300,12,9.9,0.9,5,0,0.2,9975.6
300,12,9.9,0.9,5,0,0.2,9975.6
300,12,9.9,0.9,5,0,0.2,9975.6
300,12,9.9,0.9,5,0,0.2,9975.6
300,12,9.9,0.9,5,0,0.2,9975.6
300,12,9.9,0.9,5,0,0.2,9975.6
300,12,9.9,0.9,5,0,0.2,9975.6
300,12,9.9,0.9,5,0,0.2,9975.6
300,12,9.9,0.9,5,0,0.4,9976.1
300,12,9.9,0.9,5,0,0.4,9976.1
300,12,9.9,0.9,5,0,0.4,9976.1
300,12,9.9,0.9,5,0,0.4,9976.1
300,12,9.9,0.9,5,0,0.4,9976.1
300,12,9.9,0.9,5,0,0.4,9975.9
300,12,9.9,0.9,5,0,0.4,9976.1
300,12,9.9,0.9,5,0,0.4,9976.1
300,12,9.9,0.9,5,0,0.4,9975.9
300,12,9.9,0.9,5,0,0.4,9976.1
300,12,9.9,0.9,5,0,0.4,9975.9
300,12,9.9,0.9,5,0,0.4,9975.9
300,12,9.9,0.9,5,0,0.4,9976.1
300,12,9.9,0.9,5,0,0.4,9976.1
300,12,9.9,0.9,5,0,0.4,9976.1
300,12,9.9,0.9,5,0,0.4,9975.9
300,12,9.9,0.9,5,0,0.4,9976.1
300,12,9.9,0.9,5,0,0.4,9976.1
300,12,9.9,0.9,5,0,0.4,9976.1
300,12,9.9,0.9,5,0,0.4,9976.1
300,12,9.9,0.9,5,0,0.6,9976.3
300,12,9.9,0.9,5,0,0.6,9976.3
300,12,9.9,0.9,5,0,0.6,9976.3
300,12,9.9,0.9,5,0,0.6,9976.3
300,12,9.9,0.9,5,0,0.6,9976.3
300,12,9.9,0.9,5,0,0.6,9976.3
300,12,9.9,0.9,5,0,0.6,9976.3
300,12,9.9,0.9,5,0,0.6,9976.3
300,12,9.9,0.9,5,0,0.6,9975.8
300,12,9.9,0.9,5,0,0.6,9976.3
300,12,9.9,0.9,5,0,0.6,9976.3
300,12,9.9,0.9,5,0,0.6,9976.3
300,12,9.9,0.9,5,0,0.6,9976.3
300,12,9.9,0.9,5,0,0.6,9976.3
300,12,9.9,0.9,5,0,0.6,9976.3
300,12,9.9,0.9,5,0,0.6,9975.8
300,12,9.9,0.9,5,0,0.6,9976.3
300,12,9.9,0.9,5,0,0.6,9976.3
300,12,9.9,0.9,5,0,0.6,9976.3
300,12,9.9,0.9,5,0,0.6,9976.3
300,12,19.8,0.5,4,0,0.2,4094.8
300,12,19.8,0.5,4,0,0.2,4094.8
300,12,19.8,0.5,4,0,0.2,4094.8
300,12,19.8,0.5,4,0,0.2,4094.8
300,12,19.8,0.5,4,0,0.2,4094.8
300,12,19.8,0.5,4,0,0.2,4094.8
300,12,19.8,0.5,4,0,0.2,4094.8
300,12,19.8,0.5,4,0,0.2,4094.8
300,12,19.8,0.5,4,0,0.2,4094.8
300,12,19.8,0.5,4,0,0.2,4094.8
300,12,19.8,0.5,4,0,0.2,4094.8
300,12,19.8,0.5,4,0,0.2,4094.8
300,12,19.8,0.5,4,0,0.2,4094.8
300,12,19.8,0.5,4,0,0.2,4094.8
300,12,19.8,0.5,4,0,0.2,4094.8
300,12,19.8,0.5,4,0,0.2,4094.8
300,12,19.8,0.5,4,0,0.2,4094.8
300,12,19.8,0.5,4,0,0.2,4094.8
300,12,19.8,0.5,4,0,0.2,4094.8
300,12,19.8,0.5,4,0,0.2,4094.8
300,12,19.8,0.5,4,0,0.4,4151.8
300,12,19.8,0.5,4,0,0.4,4151.8
300,12,19.8,0.5,4,0,0.4,4151.8
300,12,19.8,0.5,4,0,0.4,4151.8
300,12,19.8,0.5,4,0,0.4,4151.8
300,12,19.8,0.5,4,0,0.4,4151.8
300,12,19.8,0.5,4,0,0.4,4151.8
300,12,19.8,0.5,4,0,0.4,4151.8
300,12,19.8,0.5,4,0,0.4,4151.8
300,12,19.8,0.5,4,0,0.4,4151.8
300,12,19.8,0.5,4,0,0.4,4151.8
300,12,19.8,0.5,4,0,0.4,4151.8
300,12,19.8,0.5,4,0,0.4,4151.8
300,12,19.8,0.5,4,0,0.4,4151.8
300,12,19.8,0.5,4,0,0.4,4151.8
300,12,19.8,0.5,4,0,0.4,4151.8
300,12,19.8,0.5,4,0,0.4,4151.8
300,12,19.8,0.5,4,0,0.4,4151.8
300,12,19.8,0.5,4,0,0.4,4151.8
300,12,19.8,0.5,4,0,0.4,4151.8
300,12,19.8,0.5,4,0,0.6,4199.6
300,12,19.8,0.5,4,0,0.6,4199.6
300,12,19.8,0.5,4,0,0.6,4199.6
300,12,19.8,0.5,4,0,0.6,4199.6
300,12,19.8,0.5,4,0,0.6,4199.6
300,12,19.8,0.5,4,0,0.6,4199.6
300,12,19.8,0.5,4,0,0.6,4199.6
300,12,19.8,0.5,4,0,0.6,4199.6
300,12,19.8,0.5,4,0,0.6,4199.6
300,12,19.8,0.5,4,0,0.6,4199.6
300,12,19.8,0.5,4,0,0.6,4199.6
300,12,19.8,0.5,4,0,0.6,4199.6
300,12,19.8,0.5,4,0,0.6,4199.6
300,12,19.8,0.5,4,0,0.6,4199.6
300,12,19.8,0.5,4,0,0.6,4199.6
300,12,19.8,0.5,4,0,0.6,4199.6
300,12,19.8,0.5,4,0,0.6,4199.6
300,12,19.8,0.5,4,0,0.6,4199.6
300,12,19.8,0.5,4,0,0.6,4199.6
300,12,19.8,0.5,4,0,0.6,4199.6
300,12,19.8,0.5,5,0,0.2,6388.1
300,12,19.8,0.5,5,0,0.2,6388.1
300,12,19.8,0.5,5,0,0.2,6388.1
300,12,19.8,0.5,5,0,0.2,6388.1
300,12,19.8,0.5,5,0,0.2,6388.1
300,12,19.8,0.5,5,0,0.2,6388.1
300,12,19.8,0.5,5,0,0.2,6388.1
300,12,19.8,0.5,5,0,0.2,6388.1
300,12,19.8,0.5,5,0,0.2,6388.1
300,12,19.8,0.5,5,0,0.2,6388.1
300,12,19.8,0.5,5,0,0.2,6388.1
300,12,19.8,0.5,5,0,0.2,6388.1
300,12,19.8,0.5,5,0,0.2,6388.1
300,12,19.8,0.5,5,0,0.2,6388.1
300,12,19.8,0.5,5,0,0.2,6388.1
300,12,19.8,0.5,5,0,0.2,6394.7
300,12,19.8,0.5,5,0,0.2,6388.1
300,12,19.8,0.5,5,0,0.2,6388.1
300,12,19.8,0.5,5,0,0.2,6388.1
300,12,19.8,0.5,5,0,0.2,6388.1
300,12,19.8,0.5,5,0,0.4,6391.7
300,12,19.8,0.5,5,0,0.4,6391.7
300,12,19.8,0.5,5,0,0.4,6391.7
300,12,19.8,0.5,5,0,0.4,6391.7
300,12,19.8,0.5,5,0,0.4,6391.7
300,12,19.8,0.5,5,0,0.4,6391.7
300,12,19.8,0.5,5,0,0.4,6391.7
300,12,19.8,0.5,5,0,0.4,6391.7
300,12,19.8,0.5,5,0,0.4,6391.7
300,12,19.8,0.5,5,0,0.4,6391.7
300,12,19.8,0.5,5,0,0.4,6391.7
300,12,19.8,0.5,5,0,0.4,6391.7
300,12,19.8,0.5,5,0,0.4,6391.7
300,12,19.8,0.5,5,0,0.4,6391.7
300,12,19.8,0.5,5,0,0.4,6391.7
300,12,19.8,0.5,5,0,0.4,6391.7
300,12,19.8,0.5,5,0,0.4,6391.7
300,12,19.8,0.5,5,0,0.4,6391.7
300,12,19.8,0.5,5,0,0.4,6391.7
300,12,19.8,0.5,5,0,0.4,6391.7
300,12,19.8,0.5,5,0,0.6,6388.5
300,12,19.8,0.5,5,0,0.6,6388.5
300,12,19.8,0.5,5,0,0.6,6388.5
300,12,19.8,0.5,5,0,0.6,6388.5
300,12,19.8,0.5,5,0,0.6,6388.5
300,12,19.8,0.5,5,0,0.6,6388.5
300,12,19.8,0.5,5,0,0.6,6388.5
300,12,19.8,0.5,5,0,0.6,6388.5
300,12,19.8,0.5,5,0,0.6,6388.5
300,12,19.8,0.5,5,0,0.6,6388.5
300,12,19.8,0.5,5,0,0.6,6388.5
300,12,19.8,0.5,5,0,0.6,6388.5
300,12,19.8,0.5,5,0,0.6,6388.5
300,12,19.8,0.5,5,0,0.6,6388.5
300,12,19.8,0.5,5,0,0.6,6388.5
300,12,19.8,0.5,5,0,0.6,6388.5
300,12,19.8,0.5,5,0,0.6,6388.5
300,12,19.8,0.5,5,0,0.6,6388.5
300,12,19.8,0.5,5,0,0.6,6388.5
300,12,19.8,0.5,5,0,0.6,6388.5
300,12,19.8,0.7,4,0,0.2,4881.8
300,12,19.8,0.7,4,0,0.2,4881.8
300,12,19.8,0.7,4,0,0.2,4881.8
300,12,19.8,0.7,4,0,0.2,4881.8
300,12,19.8,0.7,4,0,0.2,4881.8
300,12,19.8,0.7,4,0,0.2,4881.8
300,12,19.8,0.7,4,0,0.2,4881.8
300,12,19.8,0.7,4,0,0.2,4881.8
300,12,19.8,0.7,4,0,0.2,4881.8
300,12,19.8,0.7,4,0,0.2,4881.8
300,12,19.8,0.7,4,0,0.2,4881.8
300,12,19.8,0.7,4,0,0.2,4881.8
300,12,19.8,0.7,4,0,0.2,4881.8
300,12,19.8,0.7,4,0,0.2,4881.8
300,12,19.8,0.7,4,0,0.2,4881.8
300,12,19.8,0.7,4,0,0.2,4881.8
300,12,19.8,0.7,4,0,0.2,4881.8
300,12,19.8,0.7,4,0,0.2,4881.8
300,12,19.8,0.7,4,0,0.2,4881.8
300,12,19.8,0.7,4,0,0.2,4881.8
300,12,19.8,0.7,4,0,0.4,5038
300,12,19.8,0.7,4,0,0.4,5038
300,12,19.8,0.7,4,0,0.4,5038
300,12,19.8,0.7,4,0,0.4,5038
300,12,19.8,0.7,4,0,0.4,5038
300,12,19.8,0.7,4,0,0.4,5038
300,12,19.8,0.7,4,0,0.4,5038
300,12,19.8,0.7,4,0,0.4,5038
300,12,19.8,0.7,4,0,0.4,5038
300,12,19.8,0.7,4,0,0.4,5038
300,12,19.8,0.7,4,0,0.4,5038
300,12,19.8,0.7,4,0,0.4,5038
300,12,19.8,0.7,4,0,0.4,5038
300,12,19.8,0.7,4,0,0.4,5038
300,12,19.8,0.7,4,0,0.4,5038
300,12,19.8,0.7,4,0,0.4,5038
300,12,19.8,0.7,4,0,0.4,5038
300,12,19.8,0.7,4,0,0.4,5038
300,12,19.8,0.7,4,0,0.4,5038
300,12,19.8,0.7,4,0,0.4,5038
300,12,19.8,0.7,4,0,0.6,5079.8
300,12,19.8,0.7,4,0,0.6,5079.8
300,12,19.8,0.7,4,0,0.6,5079.8
300,12,19.8,0.7,4,0,0.6,5079.8
300,12,19.8,0.7,4,0,0.6,5079.8
300,12,19.8,0.7,4,0,0.6,5079.8
300,12,19.8,0.7,4,0,0.6,5079.8
300,12,19.8,0.7,4,0,0.6,5079.8
300,12,19.8,0.7,4,0,0.6,5079.8
300,12,19.8,0.7,4,0,0.6,5079.8
300,12,19.8,0.7,4,0,0.6,5079.8
300,12,19.8,0.7,4,0,0.6,5079.8
300,12,19.8,0.7,4,0,0.6,5079.8
300,12,19.8,0.7,4,0,0.6,5079.8
300,12,19.8,0.7,4,0,0.6,5079.8
300,12,19.8,0.7,4,0,0.6,5079.8
300,12,19.8,0.7,4,0,0.6,5079.8
300,12,19.8,0.7,4,0,0.6,5079.8
300,12,19.8,0.7,4,0,0.6,5079.8
300,12,19.8,0.7,4,0,0.6,5079.8
300,12,19.8,0.7,5,0,0.2,7338.4
300,12,19.8,0.7,5,0,0.2,7338.4
300,12,19.8,0.7,5,0,0.2,7338.4
300,12,19.8,0.7,5,0,0.2,7338.4
300,12,19.8,0.7,5,0,0.2,7338.4
300,12,19.8,0.7,5,0,0.2,7338.4
300,12,19.8,0.7,5,0,0.2,7338.4
300,12,19.8,0.7,5,0,0.2,7338.4
300,12,19.8,0.7,5,0,0.2,7338.4
300,12,19.8,0.7,5,0,0.2,7338.4
300,12,19.8,0.7,5,0,0.2,7338.4
300,12,19.8,0.7,5,0,0.2,7338.4
300,12,19.8,0.7,5,0,0.2,7338.4
300,12,19.8,0.7,5,0,0.2,7338.4
300,12,19.8,0.7,5,0,0.2,7338.4
300,12,19.8,0.7,5,0,0.2,7338.4
300,12,19.8,0.7,5,0,0.2,7338.4
300,12,19.8,0.7,5,0,0.2,7338.4
300,12,19.8,0.7,5,0,0.2,7341.5
300,12,19.8,0.7,5,0,0.2,7338.4
300,12,19.8,0.7,5,0,0.4,7289.1
300,12,19.8,0.7,5,0,0.4,7289.1
300,12,19.8,0.7,5,0,0.4,7289.1
300,12,19.8,0.7,5,0,0.4,7289.1
300,12,19.8,0.7,5,0,0.4,7289.1
300,12,19.8,0.7,5,0,0.4,7289.1
300,12,19.8,0.7,5,0,0.4,7289.1
300,12,19.8,0.7,5,0,0.4,7289.1
300,12,19.8,0.7,5,0,0.4,7289.1
300,12,19.8,0.7,5,0,0.4,7289.1
300,12,19.8,0.7,5,0,0.4,7289.1
300,12,19.8,0.7,5,0,0.4,7289.1
300,12,19.8,0.7,5,0,0.4,7289.1
300,12,19.8,0.7,5,0,0.4,7289.1
300,12,19.8,0.7,5,0,0.4,7289.1
300,12,19.8,0.7,5,0,0.4,7289.1
300,12,19.8,0.7,5,0,0.4,7289.1
300,12,19.8,0.7,5,0,0.4,7289.1
300,12,19.8,0.7,5,0,0.4,7289.1
300,12,19.8,0.7,5,0,0.4,7289.1
300,12,19.8,0.7,5,0,0.6,7318.8
300,12,19.8,0.7,5,0,0.6,7318.8
300,12,19.8,0.7,5,0,0.6,7318.8
300,12,19.8,0.7,5,0,0.6,7318.8
300,12,19.8,0.7,5,0,0.6,7318.8
300,12,19.8,0.7,5,0,0.6,7318.8
300,12,19.8,0.7,5,0,0.6,7318.8
300,12,19.8,0.7,5,0,0.6,7318.8
300,12,19.8,0.7,5,0,0.6,7318.8
300,12,19.8,0.7,5,0,0.6,7318.8
300,12,19.8,0.7,5,0,0.6,7318.8
300,12,19.8,0.7,5,0,0.6,7318.8
300,12,19.8,0.7,5,0,0.6,7318.8
300,12,19.8,0.7,5,0,0.6,7318.8
300,12,19.8,0.7,5,0,0.6,7318.8
300,12,19.8,0.7,5,0,0.6,7318.8
300,12,19.8,0.7,5,0,0.6,7318.8
300,12,19.8,0.7,5,0,0.6,7318.8
300,12,19.8,0.7,5,0,0.6,7318.8
300,12,19.8,0.7,5,0,0.6,7318.8
300,12,19.8,0.9,4,0,0.2,5497.3
300,12,19.8,0.9,4,0,0.2,5497.3
300,12,19.8,0.9,4,0,0.2,5497.3
300,12,19.8,0.9,4,0,0.2,5497.3
300,12,19.8,0.9,4,0,0.2,5497.3
300,12,19.8,0.9,4,0,0.2,5497.3
300,12,19.8,0.9,4,0,0.2,5497.3
300,12,19.8,0.9,4,0,0.2,5497.3
300,12,19.8,0.9,4,0,0.2,5497.3
300,12,19.8,0.9,4,0,0.2,5497.3
300,12,19.8,0.9,4,0,0.2,5497.3
300,12,19.8,0.9,4,0,0.2,5497.3
300,12,19.8,0.9,4,0,0.2,5497.3
300,12,19.8,0.9,4,0,0.2,5497.3
300,12,19.8,0.9,4,0,0.2,5497.3
300,12,19.8,0.9,4,0,0.2,5497.3
300,12,19.8,0.9,4,0,0.2,5497.3
300,12,19.8,0.9,4,0,0.2,5497.3
300,12,19.8,0.9,4,0,0.2,5497.3
300,12,19.8,0.9,4,0,0.2,5497.3
300,12,19.8,0.9,4,0,0.4,5630.3
300,12,19.8,0.9,4,0,0.4,5630.3
300,12,19.8,0.9,4,0,0.4,5630.3
300,12,19.8,0.9,4,0,0.4,5630.3
300,12,19.8,0.9,4,0,0.4,5630.3
300,12,19.8,0.9,4,0,0.4,5630.3
300,12,19.8,0.9,4,0,0.4,5630.3
300,12,19.8,0.9,4,0,0.4,5630.3
300,12,19.8,0.9,4,0,0.4,5630.3
300,12,19.8,0.9,4,0,0.4,5630.3
300,12,19.8,0.9,4,0,0.4,5630.3
300,12,19.8,0.9,4,0,0.4,5630.3
300,12,19.8,0.9,4,0,0.4,5630.3
300,12,19.8,0.9,4,0,0.4,5630.3
300,12,19.8,0.9,4,0,0.4,5630.3
300,12,19.8,0.9,4,0,0.4,5630.3
300,12,19.8,0.9,4,0,0.4,5630.3
300,12,19.8,0.9,4,0,0.4,5630.3
300,12,19.8,0.9,4,0,0.4,5630.3
300,12,19.8,0.9,4,0,0.4,5630.3
300,12,19.8,0.9,4,0,0.6,5703.7
300,12,19.8,0.9,4,0,0.6,5703.7
300,12,19.8,0.9,4,0,0.6,5703.7
300,12,19.8,0.9,4,0,0.6,5703.7
300,12,19.8,0.9,4,0,0.6,5703.7
300,12,19.8,0.9,4,0,0.6,5703.7
300,12,19.8,0.9,4,0,0.6,5703.7
300,12,19.8,0.9,4,0,0.6,5703.7
300,12,19.8,0.9,4,0,0.6,5703.7
300,12,19.8,0.9,4,0,0.6,5703.7
300,12,19.8,0.9,4,0,0.6,5703.7
300,12,19.8,0.9,4,0,0.6,5703.7
300,12,19.8,0.9,4,0,0.6,5703.7
300,12,19.8,0.9,4,0,0.6,5703.7
300,12,19.8,0.9,4,0,0.6,5703.7
300,12,19.8,0.9,4,0,0.6,5703.7
300,12,19.8,0.9,4,0,0.6,5703.7
300,12,19.8,0.9,4,0,0.6,5703.7
300,12,19.8,0.9,4,0,0.6,5703.7
300,12,19.8,0.9,4,0,0.6,5703.7
300,12,19.8,0.9,5,0,0.2,7984.8
300,12,19.8,0.9,5,0,0.2,7984.8
300,12,19.8,0.9,5,0,0.2,7984.8
300,12,19.8,0.9,5,0,0.2,7984.8
300,12,19.8,0.9,5,0,0.2,7984.8
300,12,19.8,0.9,5,0,0.2,7984.8
300,12,19.8,0.9,5,0,0.2,7984.8
300,12,19.8,0.9,5,0,0.2,7984.8
300,12,19.8,0.9,5,0,0.2,7984.8
300,12,19.8,0.9,5,0,0.2,7984.8
300,12,19.8,0.9,5,0,0.2,7984.8
300,12,19.8,0.9,5,0,0.2,7984.8
300,12,19.8,0.9,5,0,0.2,7984.8
300,12,19.8,0.9,5,0,0.2,7984.8
300,12,19.8,0.9,5,0,0.2,7984.8
300,12,19.8,0.9,5,0,0.2,7984.8
300,12,19.8,0.9,5,0,0.2,7984.8
300,12,19.8,0.9,5,0,0.2,7984.8
300,12,19.8,0.9,5,0,0.2,7984.8
300,12,19.8,0.9,5,0,0.2,7984.8
300,12,19.8,0.9,5,0,0.4,7959.1
300,12,19.8,0.9,5,0,0.4,7959.1
300,12,19.8,0.9,5,0,0.4,7959.1
300,12,19.8,0.9,5,0,0.4,7959.1
300,12,19.8,0.9,5,0,0.4,7959.1
300,12,19.8,0.9,5,0,0.4,7959.1
300,12,19.8,0.9,5,0,0.4,7959.1
300,12,19.8,0.9,5,0,0.4,7959.1
300,12,19.8,0.9,5,0,0.4,7959.1
300,12,19.8,0.9,5,0,0.4,7959.1
300,12,19.8,0.9,5,0,0.4,7959.1
300,12,19.8,0.9,5,0,0.4,7959.1
300,12,19.8,0.9,5,0,0.4,7959.1
300,12,19.8,0.9,5,0,0.4,7959.1
300,12,19.8,0.9,5,0,0.4,7959.1
300,12,19.8,0.9,5,0,0.4,7959.1
300,12,19.8,0.9,5,0,0.4,7959.1
300,12,19.8,0.9,5,0,0.4,7959.1
300,12,19.8,0.9,5,0,0.4,7959.1
300,12,19.8,0.9,5,0,0.4,7959.1
300,12,19.8,0.9,5,0,0.6,7887.1
300,12,19.8,0.9,5,0,0.6,7887.1
